real,previsto,erro,erro_absoluto
0.01286,0.01304363999999996,0.00018363999999996064,0.00018363999999996064
0.01577,0.01592357999999992,0.00015357999999992059,0.00015357999999992059
0.01933,0.019693380000000017,0.0003633800000000173,0.0003633800000000173
0.02538,0.026100300000000114,0.0007203000000001146,0.0007203000000001146
0.03415,0.03527252000000016,0.0011225200000001614,0.0011225200000001614
0.04467,0.04675985999999999,0.002089859999999992,0.002089859999999992
0.06684,0.06959751999999965,0.0027575199999996525,0.0027575199999996525
0.00754,0.007510900000000055,-2.9099999999945142e-05,2.9099999999945142e-05
0.00755,0.007555800000000045,5.800000000044485e-06,5.800000000044485e-06
0.00786,0.007912879999999995,5.287999999999474e-05,5.287999999999474e-05
0.00917,0.009188980000000032,1.8980000000032998e-05,1.8980000000032998e-05
0.01082,0.01079267999999994,-2.7320000000059796e-05,2.7320000000059796e-05
0.01264,0.012604360000000063,-3.563999999993753e-05,3.563999999993753e-05
0.01558,0.015432919999999975,-0.0001470800000000251,0.0001470800000000251
0.02151,0.021085979999999928,-0.0004240200000000735,0.0004240200000000735
0.03314,0.032069839999999884,-0.0010701600000001185,0.0010701600000001185
0.04857,0.04468678000000019,-0.0038832199999998124,0.0038832199999998124
0.00673,0.006667640000000013,-6.235999999998701e-05,6.235999999998701e-05
0.00664,0.006681019999999996,4.101999999999578e-05,4.101999999999578e-05
0.00727,0.007317400000000057,4.740000000005677e-05,4.740000000005677e-05
0.0086,0.008604479999999979,4.479999999978598e-06,4.479999999978598e-06
0.01009,0.010074959999999971,-1.5040000000028642e-05,1.5040000000028642e-05
0.01174,0.01167371999999996,-6.628000000004006e-05,6.628000000004006e-05
0.01449,0.01437470000000007,-0.00011529999999992935,0.00011529999999992935
0.02045,0.020293120000000105,-0.00015687999999989405,0.00015687999999989405
0.02822,0.028847679999999796,0.0006276799999997973,0.0006276799999997973
0.03112,0.035396059999999924,0.004276059999999925,0.004276059999999925
0.05302,0.05381748000000004,0.0007974800000000448,0.0007974800000000448
0.09554,0.08545415999999985,-0.010085840000000151,0.010085840000000151
0.00606,0.006012800000000031,-4.719999999996949e-05,4.719999999996949e-05
0.00607,0.006094519999999965,2.4519999999965403e-05,2.4519999999965403e-05
0.00689,0.006939259999999966,4.925999999996593e-05,4.925999999996593e-05
0.00818,0.008178819999999969,-1.1800000000311561e-06,1.1800000000311561e-06
0.00956,0.009553799999999953,-6.200000000048181e-06,6.200000000048181e-06
0.01113,0.011133999999999976,3.999999999976245e-06,3.999999999976245e-06
0.01367,0.013679300000000057,9.300000000057526e-06,9.300000000057526e-06
0.01856,0.01896186000000006,0.0004018600000000594,0.0004018600000000594
0.02693,0.027586879999999998,0.0006568799999999986,0.0006568799999999986
0.04086,0.03872541999999998,-0.002134580000000018,0.002134580000000018
0.0071,0.0071631799999999765,6.317999999997607e-05,6.317999999997607e-05
0.00731,0.0073016599999999755,-8.340000000024196e-06,8.340000000024196e-06
0.00775,0.007800380000000031,5.038000000003127e-05,5.038000000003127e-05
0.00921,0.009326420000000016,0.00011642000000001637,0.00011642000000001637
0.01097,0.011040840000000038,7.084000000003726e-05,7.084000000003726e-05
0.01279,0.012679019999999958,-0.00011098000000004174,0.00011098000000004174
0.01623,0.016181760000000094,-4.82399999999078e-05,4.82399999999078e-05
0.0228,0.022241720000000017,-0.0005582799999999839,0.0005582799999999839
0.03437,0.0343080599999997,-6.194000000029481e-05,6.194000000029481e-05
0.00639,0.006421780000000007,3.178000000000729e-05,3.178000000000729e-05
0.00646,0.006472080000000023,1.2080000000023669e-05,1.2080000000023669e-05
0.00721,0.007272820000000054,6.282000000005367e-05,6.282000000005367e-05
0.00866,0.008713379999999937,5.337999999993799e-05,5.337999999993799e-05
0.01022,0.01019252,-2.7479999999999866e-05,2.7479999999999866e-05
0.01187,0.011855600000000042,-1.439999999995785e-05,1.439999999995785e-05
0.01503,0.015044060000000102,1.4060000000102116e-05,1.4060000000102116e-05
0.02183,0.021534339999999864,-0.000295660000000135,0.000295660000000135
0.03291,0.03207563999999976,-0.0008343600000002421,0.0008343600000002421
0.05822,0.054714079999999644,-0.0035059200000003565,0.0035059200000003565
0.00585,0.005867680000000024,1.768000000002424e-05,1.768000000002424e-05
0.00594,0.005972559999999968,3.255999999996796e-05,3.255999999996796e-05
0.00687,0.00692278000000002,5.278000000001962e-05,5.278000000001962e-05
0.00825,0.008278399999999974,2.8399999999973585e-05,2.8399999999973585e-05
0.00967,0.009660759999999947,-9.240000000052678e-06,9.240000000052678e-06
0.01121,0.011321620000000065,0.0001116200000000657,0.0001116200000000657
0.01423,0.014391740000000116,0.00016174000000011672,0.00016174000000011672
0.0198,0.01997974000000001,0.0001797400000000081,0.0001797400000000081
0.02977,0.030015679999999746,0.00024567999999974485,0.00024567999999974485
0.04884,0.0493226999999997,0.00048269999999969726,0.00048269999999969726
0.00705,0.007141900000000004,9.190000000000413e-05,9.190000000000413e-05
0.00733,0.007308200000000018,-2.1799999999981556e-05,2.1799999999981556e-05
0.00787,0.00790374000000003,3.374000000003034e-05,3.374000000003034e-05
0.00988,0.00967475999999995,-0.0002052400000000492,0.0002052400000000492
0.01151,0.011380580000000034,-0.0001294199999999652,0.0001294199999999652
0.01343,0.013690179999999915,0.0002601799999999155,0.0002601799999999155
0.01727,0.017580619999999943,0.00031061999999994205,0.00031061999999994205
0.0232,0.022344279999999904,-0.0008557200000000945,0.0008557200000000945
0.03374,0.03355883999999996,-0.0001811600000000413,0.0001811600000000413
0.06082,0.06092541999999993,0.00010541999999993251,0.00010541999999993251
0.09269,0.08861641999999982,-0.004073580000000174,0.004073580000000174
0.00634,0.006397799999999947,5.7799999999946436e-05,5.7799999999946436e-05
0.00649,0.0064779399999999815,-1.2060000000018584e-05,1.2060000000018584e-05
0.00752,0.007505999999999994,-1.4000000000006195e-05,1.4000000000006195e-05
0.00927,0.009074579999999942,-0.00019542000000005895,0.00019542000000005895
0.01069,0.010645080000000027,-4.491999999997262e-05,4.491999999997262e-05
0.01244,0.01262225999999988,0.00018225999999988036,0.00018225999999988036
