perfil,Re,Mach,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,DeltaTE_upper,DeltaTE_lower,RMSE_upper,RMSE_lower,MaxError_upper,MaxError_lower,distance_to_train,d1,d3,d5,d10,d20,dmean3,dmean5,dmean10,dmean20,nearest_train_geom_index,nearest_train_profile,CL_pred,CD_pred,CM_pred,erro_CL_abs,erro_CL_pct,erro_CD_abs,erro_CD_pct,erro_CM_abs,erro_CM_pct,CL_CD_real,CL_CD_pred,erro_CL_CD_abs,erro_CL_CD_pct,faixa_distancia,faixa_alpha
ag25,250000,0.1,8.0,1.1271,0.02142,0.01406,-0.0533,0.0239,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.122298002243042,0.022429466247558594,-0.0562705360352993,0.004801997756957999,0.42604895368272544,0.0010094662475585922,4.712727579638619,0.002970536035299301,5.573238340148782,52.61904761904761,50.03676814490412,2.5822794741434905,4.907499453123376,"(-0.001, 0.5]","[6.0, 9.0)"
ag25,250000,0.1,9.0,1.1949,0.0297,0.02306,-0.0469,0.0162,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.1912904977798462,0.027927368879318237,-0.050347279757261276,0.0036095022201538818,0.3020756732909768,0.0017726311206817634,5.9684549517904495,0.003447279757261279,7.350276667934497,40.23232323232323,42.65673944895191,2.4244162166286785,6.026040809596766,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,250000,0.1,10.0,1.2296,0.04219,0.03678,-0.0397,0.0128,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.2197998762130737,0.03769771754741669,-0.044010404497385025,0.009800123786926296,0.7970172240506096,0.004492282452583311,10.64774224362008,0.004310404497385026,10.857442058904347,29.144347001659163,32.35739338008444,3.2130463784252754,11.024595535602014,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,250000,0.1,11.0,1.1953,0.05631,0.05211,-0.0313,0.0126,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.2071146965026855,0.05104793980717659,-0.035700712352991104,0.011814696502685518,0.9884293903359422,0.005262060192823409,9.344805883188437,0.004400712352991103,14.059783875370936,21.227135499911206,23.646687820553005,2.419552320641799,11.398392970412422,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,250000,0.1,12.0,1.1215,0.08014,0.07678,-0.0414,0.0129,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.1514947414398193,0.07279818505048752,-0.03812596574425697,0.029994741439819395,2.67451996788403,0.007341814949512485,9.161236522975397,0.003274034255743026,7.908295303727115,13.994260044921386,15.81762980273789,1.8233697578165042,13.02941171568566,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,300000,0.1,0.0,0.3143,0.00637,0.00203,-0.0691,0.8652,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.32047271728515625,0.006853554863482714,-0.07309623062610626,0.006172717285156226,1.9639571381343384,0.0004835548634827139,7.591128155144645,0.0039962306261062674,5.7832570565937305,49.34065934065934,46.7600717684055,2.5805875722538403,5.2301440773964245,"(-0.001, 0.5]","[0.0, 3.0)"
ag25,300000,0.1,1.0,0.4213,0.00667,0.00187,-0.0667,0.7833,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.4224909543991089,0.0069142598658800125,-0.07130905240774155,0.001190954399108879,0.28268559200305693,0.0002442598658800128,3.662066954722831,0.004609052407741551,6.910123549837409,63.16341829085458,61.1042920854026,2.0591262054519817,3.2599980513564484,"(-0.001, 0.5]","[0.0, 3.0)"
ag25,300000,0.1,2.0,0.5292,0.00723,0.00198,-0.0649,0.6844,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.5210035443305969,0.0072049652226269245,-0.06878542900085449,0.00819645566940308,1.5488389397965003,2.50347773730758e-05,0.34626248095540524,0.003885429000854493,5.986793529822023,73.19502074688796,72.31173617527045,0.8832845716175086,1.206754998638433,"(-0.001, 0.5]","[0.0, 3.0)"
ag25,300000,0.1,3.0,0.6367,0.00809,0.00237,-0.0634,0.5677,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.6368006467819214,0.007906024344265461,-0.06727511435747147,0.00010064678192134302,0.01580756744484734,0.000183975655734539,2.2741119373861434,0.003875114357471468,6.112167756264145,78.70210135970335,80.54625423001853,1.8441528703151846,2.3432066469058963,"(-0.001, 0.5]","[3.0, 6.0)"
ag25,300000,0.1,4.0,0.7432,0.00924,0.00311,-0.0622,0.4408,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.7370603680610657,0.008958514779806137,-0.06608770042657852,0.006139631938934298,0.8261076344098894,0.00028148522019386286,3.0463768419249226,0.0038877004265785234,6.2503222292259215,80.43290043290042,82.27483976724719,1.8419393343467618,2.2900322186980735,"(-0.001, 0.5]","[3.0, 6.0)"
ag25,300000,0.1,5.0,0.8483,0.01072,0.00423,-0.0611,0.3132,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.8611404299736023,0.010666942223906517,-0.06461233645677567,0.012840429973602241,1.5136661527292514,5.305777609348333e-05,0.49494194117055346,0.0035123364567756638,5.748504839240039,79.13246268656717,80.7298297766752,1.5973670901080368,2.0185989869100736,"(-0.001, 0.5]","[3.0, 6.0)"
ag25,300000,0.1,6.0,0.951,0.01263,0.00582,-0.0599,0.1898,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,0.9584187865257263,0.013058267533779144,-0.06333224475383759,0.007418786525726362,0.780103735617914,0.0004282675337791437,3.3908751684809473,0.0034322447538375836,5.729957852817334,75.29691211401425,73.39555450571734,1.9013576082969053,2.5251468551829563,"(-0.001, 0.5]","[6.0, 9.0)"
ag25,300000,0.1,7.0,1.0483,0.01542,0.00819,-0.0582,0.0744,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.0617133378982544,0.015520996414124966,-0.0608791746199131,0.013413337898254385,1.2795323760616604,0.00010099641412496599,0.6549702602137872,0.0026791746199130995,4.603392817720102,67.98313878080415,68.40497282326774,0.4218340424635869,0.620498038232234,"(-0.001, 0.5]","[6.0, 9.0)"
ag25,300000,0.1,8.0,1.1312,0.02065,0.0135,-0.0541,0.0197,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.1266030073165894,0.020866883918642998,-0.057339709252119064,0.004596992683410628,0.40638195574704983,0.00021688391864299605,1.0502853203050655,0.003239709252119062,5.988372000220077,54.77966101694915,53.989997342634084,0.7896636743150651,1.4415271282360411,"(-0.001, 0.5]","[6.0, 9.0)"
ag25,300000,0.1,9.0,1.1947,0.0295,0.02305,-0.0477,0.0131,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.1981526613235474,0.025839660316705704,-0.05118563026189804,0.003452661323547268,0.288998185615407,0.0036603396832942947,12.40793112981117,0.0034856302618980414,7.30740096833971,40.498305084745766,46.36874659489718,5.870441510151416,14.495523943204716,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,300000,0.1,10.0,1.2497,0.03782,0.03252,-0.0413,0.0106,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.2293095588684082,0.0351841077208519,-0.044431135058403015,0.02039044113159183,1.6316268809787813,0.0026358922791481013,6.969572393305397,0.0031311350584030118,7.581440819377752,33.04336329984135,34.93934160904858,1.89597830920723,5.7378490561108615,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,300000,0.1,11.0,1.2247,0.0517,0.04765,-0.0318,0.0103,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.2195968627929688,0.04661622270941734,-0.03553038835525513,0.00510313720703115,0.41668467437177675,0.00508377729058266,9.833224933428742,0.003730388355255125,11.730780991368318,23.68858800773694,26.162498630473284,2.4739106227363443,10.443470171917124,"(-0.001, 0.5]","[9.0, 12.0)"
ag25,300000,0.1,12.0,1.1512,0.07477,0.07167,-0.0401,0.0107,1.0,0.1333800951,0.2028021835,0.0943839066,0.2164767379,0.097833633,0.1734349607,0.1238022081,-0.0829209746,-0.0433243701,-0.0518359798,0.005652993,-0.0142569811,0.0249443394,0.0543931975,0.0004817156,-0.0004817156,0.0001728614,0.0001227573,0.0007063001,0.0007908674,0.4369302498389903,0.4369302498389903,0.737644940405197,0.8651732177667992,1.0184649988483694,1.3688376920264673,0.6342097454001145,0.724986274343492,0.8597271257067804,1.0484742706599193,14,ag26,1.1770250797271729,0.06724540144205093,-0.03588427975773811,0.02582507972717285,2.243318252881589,0.007524598557949069,10.063659967833448,0.004215720242261883,10.51301806050345,15.396549418215862,17.503428554017635,2.1068791358017727,13.684099460032883,"(-0.001, 0.5]","[9.0, 12.0)"
ag54,200000,0.1,0.0,0.2361,0.00785,0.00273,-0.0502,0.9219,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.23708631098270416,0.008387891575694084,-0.05169914290308952,0.0009863109827041583,0.41775136920972394,0.0005378915756940848,6.852121983364139,0.0014991429030895218,2.9863404444014376,30.07643312101911,28.26530467676982,1.8111284442492916,6.021752768893239,"(-0.001, 0.5]","[0.0, 3.0)"
ag54,200000,0.1,1.0,0.3488,0.00796,0.00245,-0.0482,0.8247,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.3651987314224243,0.00844859704375267,-0.05060594156384468,0.016398731422424317,4.701471164685871,0.0004885970437526702,6.1381538159883196,0.002405941563844681,4.991580007976516,43.81909547738693,43.225961604177954,0.593133873208977,1.3535967978048904,"(-0.001, 0.5]","[0.0, 3.0)"
ag54,200000,0.1,2.0,0.4506,0.00854,0.00255,-0.0446,0.7179,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.4745960235595703,0.008627285249531269,-0.04680156707763672,0.023996023559570312,5.325349214285467,8.728524953126836e-05,1.0220755214434234,0.002201567077636718,4.936249052997126,52.76346604215456,55.011050386372204,2.2475843442176426,4.25973597417192,"(-0.001, 0.5]","[0.0, 3.0)"
ag54,200000,0.1,3.0,0.5533,0.00934,0.00296,-0.0417,0.604,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.5516983866691589,0.009301755577325821,-0.04272151365876198,0.0016016133308410785,0.2894656300092316,3.824442267417842e-05,0.4094691935136876,0.0010215136587619772,2.4496730425946693,59.23982869379016,59.31121088732883,0.0713821935386747,0.120496961440669,"(-0.001, 0.5]","[3.0, 6.0)"
ag54,200000,0.1,4.0,0.6559,0.01042,0.00368,-0.0393,0.4819,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.6489906311035156,0.010345577262341976,-0.04001331329345703,0.0069093688964844135,1.053418035750025,7.442273765802428e-05,0.7142297280040717,0.0007133132934570297,1.8150465482367166,62.94625719769674,62.731214957511284,0.21504224018545415,0.34162831875780336,"(-0.001, 0.5]","[3.0, 6.0)"
ag54,200000,0.1,5.0,0.7567,0.01188,0.00481,-0.0371,0.3442,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.7576465010643005,0.011909419670701027,-0.037807539105415344,0.0009465010643004979,0.12508273613063273,2.941967070102698e-05,0.2476403257662204,0.0007075391054153432,1.9071134916855612,63.6952861952862,63.61741562674338,0.0778705685428207,0.12225483735809567,"(-0.001, 0.5]","[3.0, 6.0)"
ag54,200000,0.1,6.0,0.8547,0.01404,0.00662,-0.0351,0.1966,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.8628643155097961,0.014427725225687027,-0.035097215324640274,0.008164315509796127,0.9552258698720167,0.0003877252256870266,2.761575681531528,2.7846753597252083e-06,0.007933548033405152,60.876068376068375,59.80598479748964,1.070083578578732,1.757806650666362,"(-0.001, 0.5]","[6.0, 9.0)"
ag54,200000,0.1,7.0,0.9461,0.0176,0.0098,-0.0324,0.0786,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.9590631723403931,0.01772766187787056,-0.03172251209616661,0.012963172340393014,1.370169362688195,0.00012766187787055863,0.7253515788099922,0.0006774879038333875,2.09101204886848,53.75568181818182,54.09981186168671,0.3441300435048902,0.6401742697057464,"(-0.001, 0.5]","[6.0, 9.0)"
ag54,200000,0.1,8.0,1.0277,0.02322,0.01566,-0.0281,0.0348,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,1.0255348682403564,0.024001386016607285,-0.027260253205895424,0.0021651317596436126,0.21067741166134207,0.0007813860166072835,3.365142190384511,0.0008397467941045761,2.9884227548205553,44.25925925925926,42.728151929674304,1.5311073295849553,3.4594056819074304,"(-0.001, 0.5]","[6.0, 9.0)"
ag54,200000,0.1,9.0,1.102,0.03136,0.02459,-0.023,0.0222,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,1.0841566324234009,0.033111706376075745,-0.020967360585927963,0.01784336757659921,1.619180360852923,0.0017517063760757456,5.5857983930986785,0.0020326394140720364,8.83756266987842,35.14030612244898,32.74239690669456,2.3979092157544244,6.823814247373751,"(-0.001, 0.5]","[9.0, 12.0)"
ag54,200000,0.1,10.0,1.0742,0.03484,0.02973,-0.0099,0.02,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,1.1016604900360107,0.046461593359708786,-0.015464571304619312,0.0274604900360107,2.5563666017511353,0.011621593359708783,33.3570417902089,0.0055645713046193115,56.20779095575062,30.832376578645235,23.711207695932444,7.121168882712791,23.09639954139952,"(-0.001, 0.5]","[9.0, 12.0)"
ag54,200000,0.1,11.0,1.0066,0.0506,0.04657,-0.0022,0.0203,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,1.0618114471435547,0.05871241167187691,-0.012185080908238888,0.05521144714355475,5.4849440834050025,0.008112411671876908,16.032434134144086,0.009985080908238887,453.8673140108585,19.893280632411066,18.084957113968454,1.808323518442613,9.090122196820605,"(-0.001, 0.5]","[9.0, 12.0)"
ag54,200000,0.1,12.0,0.8846,0.08187,0.07867,-0.0159,0.0222,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.9743237495422363,0.08097337931394577,-0.021790117025375366,0.08972374954223628,10.142861128446334,0.0008966206860542281,1.0951761158595676,0.005890117025375365,37.0447611658828,10.804934652497863,12.032642799365444,1.227708146867581,11.362476371698943,"(-0.001, 0.5]","[9.0, 12.0)"
ag54,250000,0.1,0.0,0.2403,0.00686,0.00219,-0.0497,0.893,1.0,0.1259027197,0.1891507629,0.0892410163,0.1920594513,0.0928594596,0.1326966327,0.1259397671,-0.0916931598,-0.0447915546,-0.064959624,-0.017273877,-0.041860618,-0.0086470812,-0.0129689321,0.0003471957,-0.0003471957,0.0001877258,0.0002371537,0.0005677066,0.0015382824,0.3405642050911894,0.3405642050911894,0.6901154659772211,0.766252575749618,0.8854908692574371,1.2372506485867607,0.5134593408899889,0.6089614059897293,0.7262640800888873,0.8969391045174081,17,ag53,0.24111005663871765,0.00719329621642828,-0.051075149327516556,0.0008100566387176378,0.3371022216885717,0.0003332962164282801,4.858545428983675,0.0013751493275165547,2.766900055365301,35.02915451895044,33.51871650830433,1.5104380106461122,4.311945382035925,"(-0.001, 0.5]","[0.0, 3.0)"
