  
       XFOIL         Version 6.99
  
 Calculated polar for: CST_OPTIMIZED                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.250 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5063   0.01407   0.00925  -0.1374   0.9054   0.7319
   0.250   0.5310   0.01340   0.00873  -0.1355   0.8899   0.8220
   0.500   0.5432   0.01288   0.00829  -0.1313   0.8595   0.8633
   1.250   0.7391   0.00966   0.00384  -0.1505   0.6526   1.0000
   1.500   0.7692   0.01013   0.00403  -0.1510   0.6218   1.0000
   1.750   0.7989   0.01051   0.00422  -0.1515   0.5997   1.0000
   2.000   0.8285   0.01085   0.00442  -0.1520   0.5815   1.0000
   2.250   0.8578   0.01117   0.00461  -0.1524   0.5656   1.0000
   2.500   0.8872   0.01148   0.00481  -0.1528   0.5516   1.0000
   2.750   0.9168   0.01179   0.00502  -0.1533   0.5390   1.0000
   3.000   0.9460   0.01209   0.00525  -0.1536   0.5270   1.0000
   3.250   0.9742   0.01235   0.00548  -0.1537   0.5156   1.0000
   3.500   1.0031   0.01265   0.00572  -0.1540   0.5050   1.0000
   3.750   1.0328   0.01298   0.00598  -0.1545   0.4952   1.0000
   4.000   1.0596   0.01321   0.00624  -0.1543   0.4851   1.0000
   4.250   1.0885   0.01353   0.00652  -0.1546   0.4759   1.0000
   4.500   1.1159   0.01381   0.00680  -0.1545   0.4667   1.0000
   4.750   1.1435   0.01411   0.00712  -0.1545   0.4578   1.0000
   5.000   1.1721   0.01444   0.00743  -0.1547   0.4493   1.0000
   5.250   1.1971   0.01469   0.00775  -0.1541   0.4400   1.0000
   5.500   1.2198   0.01495   0.00802  -0.1530   0.4285   1.0000
   5.750   1.2388   0.01517   0.00822  -0.1511   0.4148   1.0000
   6.000   1.2581   0.01540   0.00845  -0.1493   0.4011   1.0000
   6.250   1.2769   0.01564   0.00868  -0.1474   0.3866   1.0000
   6.500   1.2957   0.01588   0.00896  -0.1455   0.3713   1.0000
   6.750   1.3155   0.01616   0.00927  -0.1439   0.3566   1.0000
   7.000   1.3353   0.01644   0.00960  -0.1423   0.3406   1.0000
   7.250   1.3546   0.01675   0.00995  -0.1406   0.3210   1.0000
   7.500   1.3724   0.01718   0.01035  -0.1386   0.2959   1.0000
   7.750   1.3876   0.01783   0.01085  -0.1363   0.2502   1.0000
   8.000   1.3890   0.02008   0.01223  -0.1323   0.1185   1.0000
   8.250   1.3934   0.02221   0.01395  -0.1286   0.0671   1.0000
   8.500   1.4044   0.02350   0.01525  -0.1257   0.0561   1.0000
   8.750   1.4128   0.02487   0.01668  -0.1224   0.0500   1.0000
   9.000   1.4240   0.02598   0.01789  -0.1197   0.0457   1.0000
   9.250   1.4290   0.02752   0.01949  -0.1161   0.0426   1.0000
   9.500   1.4320   0.02925   0.02132  -0.1122   0.0405   1.0000
   9.750   1.4415   0.03052   0.02273  -0.1094   0.0386   1.0000
  10.000   1.4492   0.03194   0.02424  -0.1065   0.0365   1.0000
  10.250   1.4554   0.03351   0.02587  -0.1036   0.0347   1.0000
  10.500   1.4574   0.03564   0.02805  -0.1004   0.0332   1.0000
  10.750   1.4613   0.03819   0.03070  -0.0975   0.0320   1.0000
  11.000   1.4712   0.03983   0.03249  -0.0953   0.0312   1.0000
  11.250   1.4809   0.04167   0.03448  -0.0932   0.0303   1.0000
  11.500   1.4904   0.04357   0.03652  -0.0912   0.0292   1.0000
  11.750   1.4987   0.04552   0.03859  -0.0893   0.0281   1.0000
  12.000   1.5057   0.04755   0.04072  -0.0875   0.0270   1.0000
