alpha,CL_pred,CD_pred,CM_pred,CD_local_min,CM_local_min,CM_local_max,admissible,CL_CD_pred
6.0,1.7684571743011475,0.0196236465126276,-0.22249849140644073,0.011059000000000001,-0.1758,0.0021,True,90.11868274141428
