CST_OPTIMIZED
1.00000000 0.00000000
0.99998458 0.00001506
0.99993832 0.00006021
0.99986122 0.00013540
0.99975328 0.00024055
0.99961452 0.00037553
0.99944494 0.00054019
0.99924455 0.00073434
0.99901336 0.00095775
0.99875140 0.00121016
0.99845867 0.00149129
0.99813519 0.00180081
0.99778098 0.00213837
0.99739607 0.00250358
0.99698048 0.00289603
0.99653423 0.00331526
0.99605735 0.00376080
0.99554987 0.00423215
0.99501183 0.00472878
0.99444325 0.00525012
0.99384417 0.00579559
0.99321463 0.00636458
0.99255466 0.00695647
0.99186431 0.00757059
0.99114363 0.00820627
0.99039264 0.00886281
0.98961141 0.00953949
0.98879997 0.01023559
0.98795838 0.01095035
0.98708669 0.01168299
0.98618496 0.01243275
0.98525324 0.01319883
0.98429158 0.01398042
0.98330005 0.01477670
0.98227871 0.01558685
0.98122762 0.01641004
0.98014684 0.01724542
0.97903645 0.01809215
0.97789651 0.01894937
0.97672709 0.01981624
0.97552826 0.02069191
0.97430010 0.02157551
0.97304268 0.02246620
0.97175608 0.02336313
0.97044038 0.02426544
0.96909567 0.02517231
0.96772202 0.02608288
0.96631951 0.02699634
0.96488824 0.02791186
0.96342830 0.02882863
0.96193977 0.02974587
0.96042274 0.03066276
0.95887731 0.03157856
0.95730358 0.03249248
0.95570164 0.03340379
0.95407159 0.03431176
0.95241353 0.03521567
0.95072756 0.03611484
0.94901379 0.03700857
0.94727232 0.03789621
0.94550326 0.03877714
0.94370672 0.03965071
0.94188282 0.04051635
0.94003165 0.04137348
0.93815334 0.04222154
0.93624800 0.04306001
0.93431576 0.04388838
0.93235672 0.04470616
0.93037101 0.04551291
0.92835876 0.04630818
0.92632008 0.04709157
0.92425511 0.04786270
0.92216396 0.04862120
0.92004678 0.04936675
0.91790368 0.05009903
0.91573481 0.05081777
0.91354029 0.05152270
0.91132026 0.05221360
0.90907486 0.05289025
0.90680422 0.05355249
0.90450850 0.05420014
0.90218782 0.05483308
0.89984233 0.05545121
0.89747218 0.05605444
0.89507751 0.05664271
0.89265847 0.05721599
0.89021520 0.05777426
0.88774787 0.05831753
0.88525662 0.05884585
0.88274161 0.05935926
0.88020298 0.05985784
0.87764091 0.06034168
0.87505553 0.06081092
0.87244703 0.06126567
0.86981555 0.06170610
0.86716125 0.06213238
0.86448431 0.06254470
0.86178489 0.06294328
0.85906315 0.06332833
0.85631926 0.06370011
0.85355339 0.06405886
0.85076571 0.06440486
0.84795640 0.06473839
0.84512562 0.06505975
0.84227355 0.06536925
0.83940037 0.06566721
0.83650626 0.06595397
0.83359138 0.06622985
0.83065593 0.06649523
0.82770009 0.06675045
0.82472402 0.06699589
