t_max,t_max_pct,x_t_max,camber_max,camber_max_pct,x_camber_max,camber_min,camber_min_pct,x_camber_min,camber_abs_max,camber_abs_max_pct,x_camber_abs_max,espessura_min,superficies_cruzam,perfil,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,DeltaTE_upper,DeltaTE_lower,CL,CD,CM
0.0979094526306944,9.790945263069439,0.255500489,0.04311711795470798,4.311711795470798,0.379000242,1.057059206374906e-07,1.057059206374906e-05,0.999999,0.04311711795470798,4.311711795470798,0.379000242,2.680631141142071e-08,False,s4180,0.2133986472,0.2581967103,0.2316186542,0.2387807348,0.188836646,0.2108662555,0.1232086079,-0.1293705523,0.056556237,-0.1186837491,0.1183834348,-0.0484662493,0.0617582915,0.0882029718,-4.1e-09,4.1e-09,1.1162,0.01312,-0.0804
0.1446196384940347,14.46196384940347,0.412000176,0.042444533105813906,4.244453310581391,0.45700008599999997,-6.465769166764544e-05,-0.0064657691667645446,0.999999,0.042444533105813906,4.244453310581391,0.45700008599999997,2.558506479412634e-07,False,ah81k144,0.1612374901,0.2907174224,0.2916822777,0.2154350562,0.6299068292,0.0026853112,0.2917707151,-0.121046595,-0.0519634705,-0.143197601,0.0183229104,-0.1663013885,-0.0768408444,0.0359188813,-6.48216e-05,-6.48216e-05,1.0026,0.02066,-0.0838
0.14572902760081843,14.572902760081844,0.25400049199999997,0.041481061085765415,4.148106108576542,0.25100049799999996,4.492771274865199e-08,4.492771274865199e-06,0.999999,0.041481061085765415,4.148106108576542,0.25100049799999996,2.6187875396552443e-07,False,usa45,0.2068558805,0.5367222434,0.0177553977,0.5245630476,0.0323392907,0.342644031,0.175866177,-0.1254099646,-0.0512123432,-0.1221430847,-0.0172673161,-0.1325497452,-0.051451209,-0.0860119146,0.0,0.0,1.0421,0.0174,-0.051
0.2008924529512379,20.08924529512379,0.32750034499999997,0.041157640860213215,4.115764086021321,0.444500111,1.9161103960527864e-07,1.9161103960527864e-05,0.999999,0.041157640860213215,4.115764086021321,0.444500111,0.0006283687284809882,False,hs1620,0.344627764,0.3870322723,0.2740933786,0.4294818361,0.3351384319,0.3934455239,0.5656133342,-0.2837153836,-0.1072476268,-0.1942960692,-0.0501536718,-0.215208272,-0.0538375844,-0.1823908017,0.0135068006,-0.0135068006,1.0263,0.0202,-0.0804
0.11669125054640997,11.669125054640997,0.28750042499999995,0.04111844386096755,4.111844386096755,0.39200021599999996,9.177388256319859e-08,9.17738825631986e-06,0.999999,0.04111844386096755,4.111844386096755,0.39200021599999996,0.0003764150569712957,False,usa35b,0.216808725,0.2955673381,0.2017887926,0.3369240181,0.1466750637,0.2980011178,0.2046488734,-0.1596049626,0.0445678137,-0.1778027871,0.1203885534,-0.1233790417,0.0449128302,-0.0211019727,0.0012491327,-0.0012491327,1.2414,0.01531,-0.0762
0.1110193076471715,11.10193076471715,0.327000346,0.040789206253493034,4.078920625349303,0.515999968,2.6478330307100644e-07,2.6478330307100644e-05,0.999999,0.040789206253493034,4.078920625349303,0.515999968,1.703189030835367e-07,False,e214,0.1702499699,0.274134257,0.1844160694,0.3223858133,0.2152983316,0.2740057122,0.3499433852,-0.0903811713,-0.0600525198,-0.0210634575,-0.1083458629,0.0900592186,-0.015452962,0.1796251118,-0.0,-0.0,1.1958,0.01259,-0.1259
0.11769447212888079,11.769447212888078,0.306500387,0.040379249189352574,4.037924918935257,0.39500020999999996,1.0035359490775074e-07,1.0035359490775074e-05,0.999999,0.040379249189352574,4.037924918935257,0.39500020999999996,0.00038132587847288115,False,clarkz,0.2194996243,0.2871248023,0.2151785275,0.3019928732,0.2263840471,0.2708528771,0.2485063241,-0.1618262752,0.0457499054,-0.1766869351,0.1057842157,-0.1442210529,0.029965164,-0.0477996346,0.0005999998,-0.0005999998,1.0724,0.01328,-0.0785
0.12029719340386369,12.029719340386368,0.297000406,0.04000169198345196,4.000169198345196,0.41700016599999995,1.3879785227838976e-07,1.3879785227838976e-05,0.999999,0.04000169198345196,4.000169198345196,0.41700016599999995,0.00035251735560431363,False,naca4412,0.2174891354,0.2306487446,0.3082746153,0.2060731551,0.2919304595,0.2512793912,0.2854345566,-0.1350262882,-0.0692863422,-0.0352534196,-0.0450000204,-0.0234964919,-0.0091590492,-0.0078385004,0.0013,-0.0013,1.1153,0.0132,-0.0943
0.21043473634456245,21.043473634456245,0.29850040299999997,0.039995532587598234,3.9995532587598235,0.408000184,1.651248730072212e-07,1.651248730072212e-05,0.999999,0.039995532587598234,3.9995532587598235,0.408000184,0.0006213258042714416,False,naca4421,0.3984621752,0.2628316837,0.5547370662,0.1655450002,0.523846496,0.2870736891,0.4257774822,-0.2228605388,-0.2437560136,-0.0749541018,-0.2424393295,-0.0562233278,-0.1509188676,-0.0955264065,0.0022,-0.0022,1.1177,0.01679,-0.0879
0.13641077650409467,13.641077650409466,0.31000037999999996,0.03966496627104324,3.966496627104324,0.478500043,2.3640465624528415e-07,2.3640465624528413e-05,0.999999,0.03966496627104324,3.966496627104324,0.478500043,2.1402949018718647e-07,False,e210,0.1804556916,0.3274249106,0.2027469958,0.3864748677,0.1680257053,0.3041098561,0.3434198089,-0.1351930689,-0.0588178423,-0.129911986,-0.0509900393,0.0117803988,-0.0191857525,0.1293908673,0.0,0.0,1.1821,0.01418,-0.1174
