t_max,t_max_pct,x_t_max,camber_max,camber_max_pct,x_camber_max,camber_min,camber_min_pct,x_camber_min,camber_abs_max,camber_abs_max_pct,x_camber_abs_max,espessura_min,superficies_cruzam,perfil,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,DeltaTE_upper,DeltaTE_lower,CL,CD,CM
0.18763107001023846,18.763107001023847,0.29550040899999996,0.05799590654516812,5.799590654516812,0.5234999530000001,1.620465124448859e-07,1.620465124448859e-05,0.999999,0.05799590654516812,5.799590654516812,0.5234999530000001,0.00036945647893915417,False,goe223,0.2383080932,0.5251337905,0.1191713174,0.7091278711,0.0820392679,0.5635153474,0.2483409962,-0.1311452286,-0.098753074,-0.2755796019,0.1033842953,-0.1081894429,0.1768161505,0.0757496933,0.001,-0.001,1.3579,0.0181,-0.1545
0.1206047251500616,12.06047251500616,0.212500575,0.0492081592000084,4.92081592000084,0.47300005399999995,-0.00035940688080545694,-0.035940688080545694,0.999999,0.0492081592000084,4.92081592000084,0.47300005399999995,-5.176486043794153e-09,False,s1221,0.2415097814,0.315963179,0.3181498029,0.0654957588,0.4289417167,0.0024707301,0.4891742173,-0.1124595211,-0.0371225481,-0.1242927652,0.19016735,0.0020487026,0.1119370459,0.3793494477,-0.000359899,-0.000359784,1.3539,0.01807,-0.1628
0.07989169365329443,7.9891693653294436,0.179000642,0.0695997727303745,6.95997727303745,0.36300027399999996,1.3943525888993145e-07,1.3943525888993145e-05,0.999999,0.0695997727303745,6.95997727303745,0.36300027399999996,0.0002096495853531016,False,2032c,0.1581959608,0.5258894021,-0.0520598893,0.5747885601,-0.0011907997,0.3545173484,0.1794280464,-0.0514495151,0.1297256723,0.0203739288,0.2405027382,0.0099169207,0.1834549132,0.0994410562,0.0016,-0.0016,1.342,0.01667,-0.1241
0.10064313988510785,10.064313988510785,0.32250035499999996,0.05467146081149565,5.467146081149565,0.5069999860000001,-0.00027649663160922704,-0.027649663160922704,0.999999,0.05467146081149565,5.467146081149565,0.5069999860000001,2.3848525053881374e-07,False,sg6043,0.2000294294,0.2636738551,0.2398608014,0.2714961939,0.3598437707,0.2479676425,0.4377355581,-0.1277234331,0.0823083278,-0.1243490167,0.1241635705,0.0001002731,0.0868283789,0.2001497292,-0.0002768154,-0.0002768163,1.3315,0.01286,-0.1551
0.1103329338976679,11.03329338976679,0.292000416,0.04376780812071389,4.376780812071389,0.5319999360000001,3.02406310042376e-07,3.02406310042376e-05,0.999999,0.04376780812071389,4.376780812071389,0.5319999360000001,9.767391528941137e-08,False,fx63110,0.221821747,0.2046735465,0.3164281462,0.1426198725,0.3959333602,0.1209600197,0.351244825,-0.0992476453,-0.0271676304,-0.1000221134,0.0269319989,0.0099788052,0.0920327747,0.2535704484,0.0,0.0,1.2844,0.01361,-0.1392
0.15065958698180515,15.065958698180514,0.338500323,0.05017275456042912,5.017275456042912,0.520499959,2.968850325052237e-07,2.9688503250522368e-05,0.999999,0.05017275456042912,5.017275456042912,0.520499959,2.842707659215064e-07,False,s1020,0.1800410843,0.3788135332,0.1930040878,0.4620070612,0.2818491352,0.3508317369,0.4390211641,-0.1293538323,-0.0687326091,-0.1316578459,-0.036959612,-0.0059456946,-0.0058305602,0.1547506904,0.0,0.0,1.2762,0.01405,-0.1484
0.12040792838206373,12.040792838206373,0.329500341,0.048254194953017714,4.825419495301771,0.44800010399999995,2.4942724120239484e-07,2.4942724120239484e-05,0.999999,0.048254194953017714,4.825419495301771,0.44800010399999995,0.00037577695616892125,False,hs1712,0.2247388399,0.3101625975,0.1896228872,0.3611223082,0.2331704861,0.3414566821,0.4416136494,-0.1510210238,0.0089634946,-0.07051612,0.035946488,-0.0345591564,0.0126852181,0.0572419507,0.0089577962,-0.0089577962,1.2746,0.01718,-0.1366
0.1612488261362788,16.124882613627882,0.31450037099999995,0.06034450058109669,6.034450058109669,0.48500002999999997,-0.0004275670849556125,-0.04275670849556125,0.999999,0.06034450058109669,6.034450058109669,0.48500002999999997,2.3820237632864692e-07,False,fx76mp160,0.2628418365,0.3807106623,0.3564606536,0.2571061926,0.6499837416,0.2026105423,0.4317899433,-0.1896640773,-0.0202210616,-0.1651931713,0.1242108502,-0.2071143381,0.1151889335,0.1935865432,-0.0004278802,-0.0004278802,1.2743,0.0148,-0.1414
0.07939848064058228,7.939848064058228,0.236500527,0.050239363844182885,5.023936384418288,0.45950008099999995,1.9009776705070439e-07,1.900977670507044e-05,0.999999,0.050239363844182885,5.023936384418288,0.45950008099999995,0.0002883490304696746,False,hs1708,0.1718615492,0.2221170768,0.2509111317,0.1347185917,0.4092280092,0.1733666651,0.3034033391,-0.1164817563,0.0124771237,0.0784838359,-0.0094936679,0.086159459,0.0564769958,0.0767932872,0.003242766,-0.003242766,1.2502,0.01469,-0.1272
0.11669125054640997,11.669125054640997,0.28750042499999995,0.04111844386096755,4.111844386096755,0.39200021599999996,9.177388256319859e-08,9.17738825631986e-06,0.999999,0.04111844386096755,4.111844386096755,0.39200021599999996,0.0003764150569712957,False,usa35b,0.216808725,0.2955673381,0.2017887926,0.3369240181,0.1466750637,0.2980011178,0.2046488734,-0.1596049626,0.0445678137,-0.1778027871,0.1203885534,-0.1233790417,0.0449128302,-0.0211019727,0.0012491327,-0.0012491327,1.2414,0.01531,-0.0762
