lrn1015_CST
 1.00000000 -0.00016985
 0.99982577 -0.00010318
 0.99930321  0.00009576
 0.99843267  0.00042374
 0.99721476  0.00087556
 0.99565034  0.00144421
 0.99374049  0.00212114
 0.99148655  0.00289666
 0.98889008  0.00376024
 0.98595290  0.00470101
 0.98267704  0.00570813
 0.97906481  0.00677125
 0.97511870  0.00788097
 0.97084148  0.00902916
 0.96623611  0.01020935
 0.96130583  0.01141700
 0.95605405  0.01264971
 0.95048443  0.01390735
 0.94460087  0.01519209
 0.93840746  0.01650837
 0.93190852  0.01786276
 0.92510857  0.01926376
 0.91801235  0.02072146
 0.91062482  0.02224721
 0.90295112  0.02385319
 0.89499659  0.02555195
 0.88676678  0.02735592
 0.87826743  0.02927690
 0.86950446  0.03132556
 0.86048397  0.03351103
 0.85121226  0.03584039
 0.84169578  0.03831836
 0.83194117  0.04094696
 0.82195522  0.04372530
 0.81174490  0.04664942
 0.80131732  0.04971227
 0.79067974  0.05290370
 0.77983959  0.05621064
 0.76880441  0.05961729
 0.75758189  0.06310541
 0.74617987  0.06665470
 0.73460627  0.07024322
 0.72286918  0.07384783
 0.71097676  0.07744472
 0.69893731  0.08100987
 0.68675922  0.08451960
 0.67445097  0.08795098
 0.66202115  0.09128238
 0.64947841  0.09449376
 0.63683150  0.09756708
 0.62408922  0.10048658
 0.61126047  0.10323894
 0.59835417  0.10581342
 0.58537934  0.10820196
 0.57234500  0.11039905
 0.55926024  0.11240174
 0.54613418  0.11420938
 0.53297597  0.11582347
 0.51979478  0.11724734
 0.50659979  0.11848587
 0.49340021  0.11954516
 0.48020522  0.12043218
 0.46702403  0.12115446
 0.45386582  0.12171975
 0.44073976  0.12213575
 0.42765500  0.12240982
 0.41462066  0.12254878
 0.40164583  0.12255874
 0.38873953  0.12244500
 0.37591078  0.12221194
 0.36316850  0.12186304
 0.35052159  0.12140093
 0.33797885  0.12082741
 0.32554903  0.12014363
 0.31324078  0.11935018
 0.30106269  0.11844732
 0.28902324  0.11743506
 0.27713082  0.11631344
 0.26539373  0.11508263
 0.25382013  0.11374312
 0.24241811  0.11229582
 0.23119559  0.11074220
 0.22016041  0.10908432
 0.20932026  0.10732489
 0.19868268  0.10546724
 0.18825510  0.10351528
 0.17804478  0.10147343
 0.16805883  0.09934652
 0.15830422  0.09713960
 0.14878774  0.09485785
 0.13951603  0.09250640
 0.13049554  0.09009012
 0.12173257  0.08761354
 0.11323322  0.08508060
 0.10500341  0.08249463
 0.09704888  0.07985816
 0.08937518  0.07717292
 0.08198765  0.07443976
 0.07489143  0.07165871
 0.06809148  0.06882897
 0.06159254  0.06594905
 0.05539913  0.06301687
 0.04951557  0.06002988
 0.04394595  0.05698533
 0.03869417  0.05388035
 0.03376389  0.05071225
 0.02915852  0.04747868
 0.02488130  0.04417785
 0.02093519  0.04080871
 0.01732296  0.03737111
 0.01404710  0.03386597
 0.01110992  0.03029532
 0.00851345  0.02666240
 0.00625951  0.02297168
 0.00434966  0.01922878
 0.00278524  0.01544048
 0.00156733  0.01161453
 0.00069679  0.00775954
 0.00017423  0.00388478
 0.00000000  0.00000000
 0.00017423 -0.00136565
 0.00069679 -0.00272267
 0.00156733 -0.00406260
 0.00278524 -0.00537741
 0.00434966 -0.00665971
 0.00625951 -0.00790294
 0.00851345 -0.00910147
 0.01110992 -0.01025080
 0.01404710 -0.01134758
 0.01732296 -0.01238969
