s1210_CST
 1.00000000 -0.00049033
 0.99982577 -0.00037938
 0.99930321 -0.00004784
 0.99843267  0.00050039
 0.99721476  0.00125889
 0.99565034  0.00221892
 0.99374049  0.00336955
 0.99148655  0.00469801
 0.98889008  0.00618988
 0.98595290  0.00782950
 0.98267704  0.00960027
 0.97906481  0.01148503
 0.97511870  0.01346644
 0.97084148  0.01552731
 0.96623611  0.01765098
 0.96130583  0.01982161
 0.95605405  0.02202449
 0.95048443  0.02424628
 0.94460087  0.02647520
 0.93840746  0.02870118
 0.93190852  0.03091600
 0.92510857  0.03311328
 0.91801235  0.03528848
 0.91062482  0.03743890
 0.90295112  0.03956348
 0.89499659  0.04166272
 0.88676678  0.04373848
 0.87826743  0.04579376
 0.86950446  0.04783245
 0.86048397  0.04985910
 0.85121226  0.05187867
 0.84169578  0.05389625
 0.83194117  0.05591684
 0.82195522  0.05794512
 0.81174490  0.05998523
 0.80131732  0.06204063
 0.79067974  0.06411392
 0.77983959  0.06620674
 0.76880441  0.06831972
 0.75758189  0.07045242
 0.74617987  0.07260334
 0.73460627  0.07476994
 0.72286918  0.07694872
 0.71097676  0.07913529
 0.69893731  0.08132449
 0.68675922  0.08351052
 0.67445097  0.08568707
 0.66202115  0.08784743
 0.64947841  0.08998468
 0.63683150  0.09209179
 0.62408922  0.09416175
 0.61126047  0.09618771
 0.59835417  0.09816300
 0.58537934  0.10008128
 0.57234500  0.10193656
 0.55926024  0.10372322
 0.54613418  0.10543604
 0.53297597  0.10707019
 0.51979478  0.10862118
 0.50659979  0.11008488
 0.49340021  0.11145739
 0.48020522  0.11273505
 0.46702403  0.11391435
 0.45386582  0.11499185
 0.44073976  0.11596417
 0.42765500  0.11682790
 0.41462066  0.11757958
 0.40164583  0.11821568
 0.38873953  0.11873255
 0.37591078  0.11912649
 0.36316850  0.11939371
 0.35052159  0.11953039
 0.33797885  0.11953275
 0.32554903  0.11939708
 0.31324078  0.11911985
 0.30106269  0.11869777
 0.28902324  0.11812789
 0.27713082  0.11740770
 0.26539373  0.11653522
 0.25382013  0.11550904
 0.24241811  0.11432849
 0.23119559  0.11299363
 0.22016041  0.11150531
 0.20932026  0.10986524
 0.19868268  0.10807601
 0.18825510  0.10614105
 0.17804478  0.10406464
 0.16805883  0.10185187
 0.15830422  0.09950861
 0.14878774  0.09704138
 0.13951603  0.09445732
 0.13049554  0.09176410
 0.12173257  0.08896975
 0.11323322  0.08608262
 0.10500341  0.08311122
 0.09704888  0.08006412
 0.08937518  0.07694984
 0.08198765  0.07377674
 0.07489143  0.07055291
 0.06809148  0.06728609
 0.06159254  0.06398358
 0.05539913  0.06065219
 0.04951557  0.05729816
 0.04394595  0.05392716
 0.03869417  0.05054421
 0.03376389  0.04715371
 0.02915852  0.04375943
 0.02488130  0.04036450
 0.02093519  0.03697144
 0.01732296  0.03358221
 0.01404710  0.03019821
 0.01110992  0.02682036
 0.00851345  0.02344910
 0.00625951  0.02008447
 0.00434966  0.01672616
 0.00278524  0.01337356
 0.00156733  0.01002578
 0.00069679  0.00668177
 0.00017423  0.00334028
 0.00000000  0.00000000
 0.00017423 -0.00142828
 0.00069679 -0.00284832
 0.00156733 -0.00425183
 0.00278524 -0.00563068
 0.00434966 -0.00697704
 0.00625951 -0.00828345
 0.00851345 -0.00954288
 0.01110992 -0.01074878
 0.01404710 -0.01189515
 0.01732296 -0.01297655
 0.02093519 -0.01398814
 0.02488130 -0.01492564
 0.02915852 -0.01578535
 0.03376389 -0.01656410
 0.03869417 -0.01725922
 0.04394595 -0.01786849
 0.04951557 -0.01839008
 0.05539913 -0.01882248
 0.06159254 -0.01916446
 0.06809148 -0.01941498
 0.07489143 -0.01957312
 0.08198765 -0.01963809
 0.08937518 -0.01960909
 0.09704888 -0.01948537
 0.10500341 -0.01926614
 0.11323322 -0.01895061
 0.12173257 -0.01853796
