mh43_CST
 1.00000000 -0.00000000
 0.99982577  0.00000777
 0.99930321  0.00003128
 0.99843267  0.00007113
 0.99721476  0.00012830
 0.99565034  0.00020410
 0.99374049  0.00030019
 0.99148655  0.00041846
 0.98889008  0.00056104
 0.98595290  0.00073019
 0.98267704  0.00092827
 0.97906481  0.00115768
 0.97511870  0.00142077
 0.97084148  0.00171982
 0.96623611  0.00205696
 0.96130583  0.00243414
 0.95605405  0.00285308
 0.95048443  0.00331525
 0.94460087  0.00382187
 0.93840746  0.00437385
 0.93190852  0.00497185
 0.92510857  0.00561625
 0.91801235  0.00630717
 0.91062482  0.00704452
 0.90295112  0.00782798
 0.89499659  0.00865708
 0.88676678  0.00953120
 0.87826743  0.01044958
 0.86950446  0.01141140
 0.86048397  0.01241576
 0.85121226  0.01346172
 0.84169578  0.01454826
 0.83194117  0.01567437
 0.82195522  0.01683893
 0.81174490  0.01804080
 0.80131732  0.01927873
 0.79067974  0.02055135
 0.77983959  0.02185715
 0.76880441  0.02319441
 0.75758189  0.02456121
 0.74617987  0.02595532
 0.73460627  0.02737423
 0.72286918  0.02881509
 0.71097676  0.03027468
 0.69893731  0.03174940
 0.68675922  0.03323526
 0.67445097  0.03472789
 0.66202115  0.03622254
 0.64947841  0.03771415
 0.63683150  0.03919733
 0.62408922  0.04066647
 0.61126047  0.04211575
 0.59835417  0.04353927
 0.58537934  0.04493109
 0.57234500  0.04628530
 0.55926024  0.04759615
 0.54613418  0.04885812
 0.53297597  0.05006597
 0.51979478  0.05121485
 0.50659979  0.05230034
 0.49340021  0.05331855
 0.48020522  0.05426608
 0.46702403  0.05514015
 0.45386582  0.05593850
 0.44073976  0.05665949
 0.42765500  0.05730200
 0.41462066  0.05786543
 0.40164583  0.05834965
 0.38873953  0.05875494
 0.37591078  0.05908188
 0.36316850  0.05933133
 0.35052159  0.05950431
 0.33797885  0.05960194
 0.32554903  0.05962532
 0.31324078  0.05957551
 0.30106269  0.05945344
 0.28902324  0.05925983
 0.27713082  0.05899521
 0.26539373  0.05865984
 0.25382013  0.05825374
 0.24241811  0.05777668
 0.23119559  0.05722822
 0.22016041  0.05660775
 0.20932026  0.05591454
 0.19868268  0.05514784
 0.18825510  0.05430693
 0.17804478  0.05339123
 0.16805883  0.05240037
 0.15830422  0.05133431
 0.14878774  0.05019342
 0.13951603  0.04897854
 0.13049554  0.04769107
 0.12173257  0.04633301
 0.11323322  0.04490701
 0.10500341  0.04341636
 0.09704888  0.04186502
 0.08937518  0.04025758
 0.08198765  0.03859917
 0.07489143  0.03689547
 0.06809148  0.03515254
 0.06159254  0.03337677
 0.05539913  0.03157473
 0.04951557  0.02975304
 0.04394595  0.02791823
 0.03869417  0.02607662
 0.03376389  0.02423415
 0.02915852  0.02239627
 0.02488130  0.02056783
 0.02093519  0.01875292
 0.01732296  0.01695486
 0.01404710  0.01517607
 0.01110992  0.01341808
 0.00851345  0.01168149
 0.00625951  0.00996599
 0.00434966  0.00827041
 0.00278524  0.00659277
 0.00156733  0.00493040
 0.00069679  0.00328002
 0.00017423  0.00163791
 0.00000000  0.00000000
 0.00017423 -0.00110222
 0.00069679 -0.00220399
 0.00156733 -0.00330479
 0.00278524 -0.00440401
 0.00434966 -0.00550082
 0.00625951 -0.00659424
 0.00851345 -0.00768298
 0.01110992 -0.00876549
 0.01404710 -0.00983993
 0.01732296 -0.01090415
 0.02093519 -0.01195569
 0.02488130 -0.01299183
 0.02915852 -0.01400959
 0.03376389 -0.01500581
 0.03869417 -0.01597716
 0.04394595 -0.01692021
 0.04951557 -0.01783152
 0.05539913 -0.01870767
 0.06159254 -0.01954537
 0.06809148 -0.02034151
 0.07489143 -0.02109320
 0.08198765 -0.02179790
 0.08937518 -0.02245341
 0.09704888 -0.02305794
 0.10500341 -0.02361014
 0.11323322 -0.02410916
 0.12173257 -0.02455460
 0.13049554 -0.02494654
 0.13951603 -0.02528555
 0.14878774 -0.02557262
 0.15830422 -0.02580915
 0.16805883 -0.02599693
 0.17804478 -0.02613802
 0.18825510 -0.02623475
 0.19868268 -0.02628965
 0.20932026 -0.02630533
 0.22016041 -0.02628448
 0.23119559 -0.02622980
 0.24241811 -0.02614387
 0.25382013 -0.02602920
 0.26539373 -0.02588808
 0.27713082 -0.02572263
 0.28902324 -0.02553471
 0.30106269 -0.02532592
 0.31324078 -0.02509760
 0.32554903 -0.02485083
 0.33797885 -0.02458643
 0.35052159 -0.02430498
 0.36316850 -0.02400686
 0.37591078 -0.02369228
 0.38873953 -0.02336130
 0.40164583 -0.02301392
 0.41462066 -0.02265005
 0.42765500 -0.02226962
 0.44073976 -0.02187260
 0.45386582 -0.02145903
 0.46702403 -0.02102905
 0.48020522 -0.02058295
 0.49340021 -0.02012117
 0.50659979 -0.01964434
 0.51979478 -0.01915326
 0.53297597 -0.01864890
 0.54613418 -0.01813243
 0.55926024 -0.01760516
 0.57234500 -0.01706853
 0.58537934 -0.01652412
 0.59835417 -0.01597359
 0.61126047 -0.01541863
 0.62408922 -0.01486097
 0.63683150 -0.01430235
 0.64947841 -0.01374443
 0.66202115 -0.01318883
