naca0010_CST
 1.00000000  0.00105000
 0.99982577  0.00107066
 0.99930321  0.00113257
 0.99843267  0.00123557
 0.99721476  0.00137940
 0.99565034  0.00156367
 0.99374049  0.00178793
 0.99148655  0.00205160
 0.98889008  0.00235406
 0.98595290  0.00269458
 0.98267704  0.00307238
 0.97906481  0.00348664
 0.97511870  0.00393646
 0.97084148  0.00442093
 0.96623611  0.00493909
 0.96130583  0.00548998
 0.95605405  0.00607258
 0.95048443  0.00668590
 0.94460087  0.00732892
 0.93840746  0.00800060
 0.93190852  0.00869989
 0.92510857  0.00942576
 0.91801235  0.01017712
 0.91062482  0.01095291
 0.90295112  0.01175200
 0.89499659  0.01257329
 0.88676678  0.01341561
 0.87826743  0.01427777
 0.86950446  0.01515855
 0.86048397  0.01605669
 0.85121226  0.01697089
 0.84169578  0.01789980
 0.83194117  0.01884203
 0.82195522  0.01979616
 0.81174490  0.02076073
 0.80131732  0.02173423
 0.79067974  0.02271514
 0.77983959  0.02370191
 0.76880441  0.02469296
 0.75758189  0.02568672
 0.74617987  0.02668159
 0.73460627  0.02767599
 0.72286918  0.02866832
 0.71097676  0.02965703
 0.69893731  0.03064054
 0.68675922  0.03161732
 0.67445097  0.03258585
 0.66202115  0.03354461
 0.64947841  0.03449212
 0.63683150  0.03542690
 0.62408922  0.03634747
 0.61126047  0.03725237
 0.59835417  0.03814014
 0.58537934  0.03900928
 0.57234500  0.03985830
 0.55926024  0.04068567
 0.54613418  0.04148984
 0.53297597  0.04226921
 0.51979478  0.04302214
 0.50659979  0.04374697
 0.49340021  0.04444196
 0.48020522  0.04510534
 0.46702403  0.04573531
 0.45386582  0.04633001
 0.44073976  0.04688760
 0.42765500  0.04740616
 0.41462066  0.04788383
 0.40164583  0.04831873
 0.38873953  0.04870900
 0.37591078  0.04905285
 0.36316850  0.04934853
 0.35052159  0.04959440
 0.33797885  0.04978887
 0.32554903  0.04993052
 0.31324078  0.05001802
 0.30106269  0.05005019
 0.28902324  0.05002601
 0.27713082  0.04994461
 0.26539373  0.04980531
 0.25382013  0.04960757
 0.24241811  0.04935103
 0.23119559  0.04903548
 0.22016041  0.04866089
 0.20932026  0.04822735
 0.19868268  0.04773509
 0.18825510  0.04718448
 0.17804478  0.04657597
 0.16805883  0.04591011
 0.15830422  0.04518752
 0.14878774  0.04440888
 0.13951603  0.04357492
 0.13049554  0.04268638
 0.12173257  0.04174405
 0.11323322  0.04074871
 0.10500341  0.03970116
 0.09704888  0.03860221
 0.08937518  0.03745266
 0.08198765  0.03625335
 0.07489143  0.03500512
 0.06809148  0.03370887
 0.06159254  0.03236551
 0.05539913  0.03097604
 0.04951557  0.02954153
 0.04394595  0.02806317
 0.03869417  0.02654223
 0.03376389  0.02498014
 0.02915852  0.02337848
 0.02488130  0.02173900
 0.02093519  0.02006360
 0.01732296  0.01835441
 0.01404710  0.01661373
 0.01110992  0.01484404
 0.00851345  0.01304805
 0.00625951  0.01122861
 0.00434966  0.00938878
 0.00278524  0.00753175
 0.00156733  0.00566087
 0.00069679  0.00377957
 0.00017423  0.00189142
 0.00000000  0.00000000
 0.00017423 -0.00189142
 0.00069679 -0.00377957
 0.00156733 -0.00566087
 0.00278524 -0.00753175
 0.00434966 -0.00938878
 0.00625951 -0.01122861
 0.00851345 -0.01304805
 0.01110992 -0.01484404
 0.01404710 -0.01661373
 0.01732296 -0.01835441
 0.02093519 -0.02006360
 0.02488130 -0.02173900
 0.02915852 -0.02337848
 0.03376389 -0.02498014
 0.03869417 -0.02654223
 0.04394595 -0.02806317
 0.04951557 -0.02954153
