real,previsto
0.00769,0.008062695125421446
0.00771,0.010819606594153229
0.00836,0.013576518062885009
0.00947,0.01633342953161679
0.01101,0.01909034100034857
0.01287,0.02184725246908035
0.01543,0.024604163937812132
0.0187,0.027361075406543908
0.02342,0.03011798687527569
0.02944,0.032874898344007475
0.03866,0.03563180981273925
0.04837,0.03838872128147103
0.12046,0.04114563275020282
0.00673,0.006326906579526042
0.00696,0.009083818048257824
0.00773,0.011840729516989605
0.00884,0.014597640985721383
0.0103,0.017354552454453165
0.01198,0.020111463923184945
0.01428,0.022868375391916725
0.0173,0.025625286860648504
0.0207,0.028382198329380284
0.02551,0.031139109798112068
0.03214,0.03389602126684385
0.04166,0.03665293273557563
0.05386,0.03940984420430741
0.00609,0.004591118033630638
0.00648,0.007348029502362418
0.0073,0.0101049409710942
0.00841,0.012861852439825978
0.00978,0.015618763908557761
0.01135,0.01837567537728954
0.01338,0.02113258684602132
0.0159,0.0238894983147531
0.01969,0.026646409783484884
0.02406,0.029403321252216664
0.02998,0.032160232720948444
0.03664,0.03491714418968022
0.04172,0.037674055658412
0.00756,0.00707629031391847
0.00751,0.009833201782650253
0.00799,0.012590113251382033
0.00906,0.015347024720113813
0.01077,0.018103936188845593
0.01285,0.020860847657577376
0.01564,0.023617759126309153
0.00912,0.026374670595040936
0.02794,0.029131582063772716
0.04332,0.031888493532504496
0.06555,0.03464540500123628
0.10488,0.037402316469968055
0.14365,0.04015922793869984
0.0066,0.005340501768023066
0.00669,0.008097413236754848
0.00734,0.01085432470548663
0.00847,0.013611236174218408
0.0101,0.01636814764295019
0.01197,0.01912505911168197
0.01446,0.02188197058041375
0.0181,0.02463888204914553
0.02462,0.027395793517877312
0.03975,0.030152704986609092
0.05607,0.03290961645534087
0.08822,0.035666527924072655
0.12289,0.03842343939280443
0.00592,0.0036047132221276625
0.00618,0.006361624690859442
0.00691,0.009118536159591224
0.00808,0.011875447628323002
0.00962,0.014632359097054785
0.01136,0.017389270565786565
0.0136,0.020146182034518345
0.01709,0.022903093503250125
0.02427,0.025660004971981905
0.03225,0.028416916440713688
0.0205,0.00749743742346645
0.02023,0.010254348892198234
0.01957,0.013011260360930013
0.01856,0.01576817182966179
0.01766,0.018525083298393575
0.01615,0.021281994767125355
0.01393,0.024038906235857135
0.01373,0.026795817704588915
0.01585,0.029552729173320698
0.02249,0.032309640642052474
0.03135,0.03506655211078426
0.03868,0.037823463579516034
0.04522,0.040580375048247824
0.01787,0.005761648877571048
0.01754,0.00851856034630283
0.01688,0.01127547181503461
0.01577,0.014032383283766388
0.01406,0.01678929475249817
0.0126,0.01954620622122995
0.01177,0.02230311768996173
0.01286,0.02506002915869351
0.01547,0.02781694062742529
0.02341,0.030573852096157074
0.02996,0.03333076356488885
0.03652,0.036087675033620634
0.04407,0.03884458650235242
0.01541,0.0040258603316756444
0.01513,0.006782771800407423
0.01451,0.009539683269139204
0.01353,0.012296594737870982
0.01239,0.015053506206602764
0.01111,0.017810417675334544
0.01089,0.020567329144066324
0.0125,0.023324240612798107
0.01549,0.026081152081529887
0.02371,0.028838063550261667
0.02892,0.03159497501899344
0.03562,0.034351886487725226
0.04257,0.03710879795645701
0.02276,0.007712733816637783
0.02302,0.010469645285369566
0.02312,0.013226556754101346
0.02242,0.018740379691564907
0.02033,0.021497291160296687
0.01787,0.024254202629028467
0.0156,0.027011114097760247
0.01591,0.029768025566492027
0.01972,0.03252493703522381
0.02583,0.03528184850395559
0.03357,0.038038759972687367
0.04176,0.04079567144141915
0.01917,0.00873385673947416
0.01808,0.01424767967693772
0.01681,0.017004591145669504
0.01522,0.01976150261440128
0.01349,0.022518414083133063
0.01312,0.02527532555186484
0.01479,0.028032237020596623
0.01944,0.030789148489328406
0.02551,0.03354605995806018
0.03239,0.036302971426791966
0.03991,0.03905988289552375
0.01598,0.004241156724846977
0.01578,0.006998068193578755
0.01538,0.009754979662310537
0.01451,0.012511891131042315
0.01353,0.015268802599774096
0.01238,0.018025714068505876
0.01168,0.020782625537237656
0.01191,0.02353953700596944
0.01445,0.02629644847470122
0.01936,0.029053359943433
0.02522,0.031810271412164776
0.03136,0.03456718288089656
0.03844,0.03732409434962834
0.01938,0.0076105797439660165
0.01907,0.0103674912126978
0.01858,0.01312440268142958
0.01768,0.01588131415016136
0.0166,0.01863822561889314
0.01525,0.021395137087624923
0.01525,0.0241520485563567
0.01728,0.026908960025088483
0.01969,0.029665871493820262
0.0224,0.03242278296255204
0.02558,0.035179694431283826
0.03022,0.0379366059000156
0.03506,0.040693517368747385
0.0168,0.005874791198070613
0.01651,0.008631702666802396
0.01593,0.011388614135534176
0.01521,0.014145525604265956
0.01428,0.016902437072997736
0.01348,0.019659348541729516
0.01431,0.022416260010461295
0.01647,0.025173171479193075
0.0187,0.02793008294792486
0.02114,0.03068699441665664
0.02413,0.03344390588538842
0.02889,0.0362008173541202
0.0346,0.03895772882285198
0.01493,0.004139002652175209
0.01465,0.006895914120906989
0.01413,0.009652825589638772
0.01347,0.012409737058370549
0.01275,0.015166648527102332
0.01238,0.01792355999583411
0.01371,0.02068047146456589
