real,previsto
0.2251,0.3427395458263902
0.353,0.4214420754045846
0.4516,0.5001446049827789
0.5545,0.5788471345609735
0.6583,0.6575496641391678
0.7621,0.7362521937173623
0.8634,0.8149547232955566
0.962,0.893657252873751
1.057,0.9723597824519454
1.1464,1.05106231203014
1.2132,1.1297648416083341
1.2471,1.2084673711865286
0.9682,1.287169900764723
0.2404,0.34931533262211856
0.346,0.4280178622003129
0.4481,0.5067203917785073
0.5531,0.5854229213567017
0.6585,0.6641254509348962
0.7638,0.7428279805130906
0.8664,0.8215305100912849
0.9654,0.9002330396694793
1.0627,0.9789355692476737
1.1536,1.057638098825868
1.2311,1.1363406284040625
1.2749,1.2150431579822567
1.2522,1.2937456875604512
0.2412,0.3558911194178468
0.3415,0.4345936489960412
0.446,0.5132961785742356
0.5523,0.59199870815243
0.659,0.6707012377306244
0.7652,0.7494037673088189
0.8692,0.8281062968870132
0.9703,0.9068088264652076
1.0651,0.985511356043402
1.1567,1.0642138856215964
1.2363,1.1429164151997908
1.2961,1.221618944777985
1.3331,1.3003214743561795
0.2354,0.36851717559819375
0.3852,0.4472197051763881
0.4859,0.5259222347545824
0.5872,0.6046247643327769
0.6895,0.6833272939109714
0.7925,0.7620298234891658
0.8934,0.84073235306736
0.9545,0.9194348826455545
1.0734,0.9981374122237489
1.1253,1.0768399418019432
1.0741,1.1555424713801377
0.9894,1.2342450009583321
0.9349,1.3129475305365266
0.2582,0.375092962393922
0.3807,0.4537954919721164
0.4822,0.5324980215503108
0.5858,0.6112005511285052
0.69,0.6899030807066996
0.7946,0.768605610284894
0.8969,0.8473081398630884
0.9945,0.9260106694412827
1.0814,1.004713199019477
1.1332,1.0834157285976715
1.1232,1.162118258175866
1.0362,1.2408207877540602
0.8055,1.3195233173322547
0.2684,0.3816687491896502
0.3765,0.46037127876784467
0.4801,0.539073808346039
0.5851,0.6177763379242335
0.6906,0.6964788675024278
0.7961,0.7751813970806223
0.8996,0.8538839266588166
0.9979,0.932586456237011
1.0823,1.0112889858152054
1.158,1.0899915153934
0.3706,0.3904619822265737
0.5188,0.46916451180476804
0.6601,0.5478670413829624
0.7664,0.626569570961157
0.8441,0.7052721005393513
0.9297,0.7839746301175456
1.0177,0.8626771596957401
1.07,0.9413796892739345
1.0645,1.0200822188521288
1.0285,1.0987847484303233
1.0065,1.1774872780085177
1.0203,1.256189807586712
1.0581,1.3348923371649064
0.2905,0.3970377690223019
0.4485,0.4757402986004964
0.5903,0.5544428281786907
0.7276,0.6331453577568852
0.8684,0.7118478873350795
0.9706,0.790550416913274
1.0437,0.8692529464914683
1.069,0.9479554760696627
1.0462,1.0266580056478571
1.005,1.1053605352260516
1.0183,1.1840630648042458
1.0399,1.2627655943824403
1.0638,1.3414681239606348
0.2582,0.4036135558180302
0.4038,0.4823160853962246
0.5454,0.561018614974419
0.679,0.6397211445526134
0.8153,0.7184236741308079
0.9504,0.7971262037090022
1.0503,0.8758287332871966
1.0627,0.954531262865391
1.0303,1.0332337924435855
0.9953,1.1119363220217797
1.0276,1.1906388515999742
