real,previsto
0.00755,0.0072373543437647785
0.00756,0.009994265812496562
0.00815,0.012751177281228342
0.0092,0.015508088749960122
0.01065,0.0182650002186919
0.01246,0.02102191168742368
0.01491,0.02377882315615546
0.01941,0.026535734624887244
0.02757,0.02929264609361902
0.03717,0.032049557562350804
0.05676,0.03480646903108259
0.09799,0.037563380499814364
0.12485,0.04032029196854615
0.00662,0.005501565797869375
0.0068,0.008258477266601156
0.00751,0.011015388735332938
0.00856,0.013772300204064716
0.00993,0.016529211672796498
0.01159,0.019286123141528277
0.01383,0.022043034610260057
0.01753,0.024799946078991837
0.02354,0.02755685754772362
0.03551,0.0303137690164554
0.05448,0.03307068048518718
0.08121,0.035827591953918964
0.00598,0.003765777251973971
0.00631,0.006522688720705751
0.00708,0.009279600189437532
0.0081,0.01203651165816931
0.00942,0.014793423126901094
0.01097,0.017550334595632874
0.01303,0.020307246064364654
0.01671,0.023064157533096433
0.02248,0.025821069001828213
0.03102,0.028577980470559997
0.04758,0.03133489193929177
0.06727,0.034091803408023556
0.10279,0.03684871487675534
0.00752,0.007332317008833434
0.00748,0.010089228477565217
0.0079,0.012846139946296995
0.00901,0.015603051415028775
0.01089,0.01835996288376056
0.01304,0.021116874352492338
0.01592,0.023873785821224118
0.0203,0.026630697289955898
0.02791,0.029387608758687678
0.04308,0.03214452022741946
0.0609,0.03490143169615124
0.10916,0.03765834316488302
0.00659,0.00559652846293803
0.00663,0.008353439931669811
0.00725,0.011110351400401593
0.00847,0.013867262869133371
0.01022,0.01662417433786515
0.01216,0.01938108580659693
0.01471,0.02213799727532871
0.01818,0.024894908744060494
0.02458,0.027651820212792274
0.03842,0.030408731681524054
0.05681,0.03316564315025584
0.09276,0.035922554618987614
0.00591,0.0038607399170426243
0.00611,0.006617651385774406
0.00684,0.009374562854506188
0.0081,0.012131474323237966
0.00973,0.014888385791969747
0.01151,0.017645297260701527
0.01377,0.020402208729433307
0.01712,0.023159120198165087
0.02401,0.02591603166689687
0.03243,0.02867294313562865
0.0396,0.03142985460436043
0.06003,0.034186766073092206
0.00831,0.006297710269136475
0.00835,0.009054621737868258
0.00872,0.011811533206600038
0.00943,0.014568444675331818
0.0105,0.017325356144063598
0.01194,0.020082267612795378
0.01383,0.022839179081527158
0.02282,0.02835300201899072
0.03034,0.0311099134877225
0.04224,0.03386682495645428
0.05656,0.03662373642518606
0.07543,0.03938064789391785
0.00722,0.004561921723241071
0.00742,0.007318833191972853
0.00865,0.012832656129436414
0.00972,0.015589567598168194
0.01111,0.018346479066899974
0.01295,0.021103390535631754
0.01574,0.023860302004363534
0.02172,0.026617213473095314
0.02915,0.029374124941827097
0.03971,0.03213103641055888
0.04992,0.03488794787929066
0.07019,0.03764485934802244
0.00653,0.0028261331773456674
0.00682,0.005583044646077447
0.00734,0.008339956114809229
0.00813,0.011096867583541007
0.00918,0.01385377905227279
0.01052,0.01661069052100457
0.01233,0.01936760198973635
0.01503,0.02212451345846813
0.01987,0.02488142492719991
0.02667,0.027638336395931693
0.03703,0.030395247864663473
0.04877,0.03315215933339525
0.06731,0.03590907080212703
0.00812,0.006047279848356263
0.00816,0.008804191317088046
0.00855,0.011561102785819826
0.00931,0.014318014254551606
0.0105,0.017074925723283386
0.0121,0.019831837192015166
0.0142,0.022588748660746946
0.01741,0.025345660129478725
0.02348,0.02810257159821051
0.03331,0.03085948306694229
0.04596,0.03361639453567407
0.06017,0.036373306004405845
0.08816,0.039130217473137635
0.00705,0.004311491302460859
0.00726,0.007068402771192641
0.00776,0.009825314239924422
0.00859,0.0125822257086562
0.00975,0.015339137177387982
0.01129,0.018096048646119762
0.01329,0.02085296011485154
0.01623,0.02360987158358332
0.02142,0.0263667830523151
0.0297,0.029123694521046885
0.04219,0.03188060598977867
0.05631,0.034637517458510445
0.08014,0.03739442892724223
0.00637,0.0025757027565654553
0.00667,0.005332614225297235
0.00723,0.008089525694029017
0.00809,0.010846437162760795
0.00924,0.013603348631492578
0.01072,0.016360260100224358
0.01263,0.019117171568956138
0.01542,0.021874083037687918
0.02065,0.024630994506419698
0.0295,0.02738790597515148
0.03782,0.03014481744388326
0.0517,0.03290172891261504
0.07477,0.03565864038134682
0.00785,0.006729202331828528
0.00796,0.009486113800560312
0.00854,0.012243025269292091
0.00934,0.014999936738023871
0.01042,0.017756848206755653
0.01188,0.020513759675487433
0.01404,0.023270671144219213
0.0176,0.026027582612950993
0.02322,0.028784494081682772
0.03136,0.031541405550414556
0.03484,0.03429831701914633
0.0506,0.037055228487878115
0.08187,0.0398121399566099
0.00686,0.0049934137859331245
0.00718,0.007750325254664906
0.00779,0.010507236723396688
0.0086,0.013264148192128466
0.00964,0.016021059660860246
0.01107,0.01877797112959203
0.01312,0.02153488259832381
0.01633,0.02429179406705559
0.01013,0.02704870553578737
0.01874,0.02980561700451915
0.03141,0.03256252847325093
0.04313,0.03531943994198271
0.00624,0.0032576252400377224
0.00666,0.006014536708769501
0.00728,0.008771448177501282
0.00808,0.011528359646233062
0.00911,0.014285271114964844
0.0105,0.017042182583696622
0.01247,0.0197990940524284
0.01546,0.02255600552116018
0.01999,0.025312916989891965
0.02679,0.028069828458623748
0.03759,0.030826739927355525
0.05137,0.03358365139608731
0.07552,0.036340562864819084
0.02398,0.0067176730462398596
0.02389,0.009474584514971643
0.02318,0.012231495983703423
0.02216,0.014988407452435201
0.02067,0.017745318921166982
0.01544,0.023259141858630542
0.01499,0.026016053327362322
0.01719,0.028772964796094105
0.02205,0.03152987626482588
0.03078,0.034286787733557665
0.0379,0.03704369920228945
0.04283,0.039800610671021225
0.0207,0.007738795969076237
0.0198,0.010495707437808019
0.01858,0.013252618906539795
0.01677,0.01600953037527158
0.01461,0.01876644184400336
0.01279,0.02152335331273514
0.01423,0.02428026478146692
0.01691,0.027037176250198698
0.02229,0.02979408771893048
0.02986,0.03255099918766226
0.03663,0.03530791065639404
0.04202,0.038064822125125825
0.01908,0.003246095954449052
0.01857,0.006003007423180832
0.01766,0.008759918891912613
0.0149,0.014273741829376173
0.013,0.017030653298107955
0.01213,0.01978756476683973
0.01374,0.022544476235571514
0.01703,0.025301387704303294
0.0225,0.028058299173035074
0.02892,0.030815210641766858
0.03517,0.033572122110498634
0.04119,0.03632903357923042
0.02793,0.01275941358055187
0.02923,0.01551632504928365
0.03008,0.02378705945547899
0.02128,0.03205779386167433
0.01984,0.034814705330406114
0.0298,0.03757161679913789
0.04228,0.04032852826786967
0.05134,0.04308543973660146
0.02189,0.008266713565924682
0.02197,0.011023625034656464
0.0233,0.016537447972120024
0.02198,0.019294359440851803
0.02131,0.022051270909583587
0.02066,0.024808182378315363
0.01835,0.027565093847047147
