real,previsto
-0.0065,0.002233078382892252
-0.0027,0.0062917701405375
0.0014,0.010350461898182742
0.0062,0.014409153655827983
0.0131,0.018467845413473225
0.0206,0.022526537171118466
0.0284,0.026585228928763707
0.037,0.03064392068640895
0.0261,0.03470261244405419
0.0084,-0.014488376624620256
0.0019,-0.010429684866975014
-0.008,-0.006370993109329773
-0.0105,-0.0023123013516845245
-0.0068,0.0017463904059607169
-0.0032,0.005805082163605965
0.0007,0.009863773921251207
0.0053,0.013922465678896448
0.0124,0.01798115743654169
0.0193,0.02203984919418693
0.0271,0.026098540951832172
0.0371,0.030157232709477413
0.0312,0.034215924467122655
0.0239,0.012274211275801
0.0159,0.01633290303344624
0.0109,0.020391594791091483
0.0148,0.024450286548736724
0.0176,0.028508978306381966
0.0195,0.03256767006402722
0.0225,0.03662636182167245
0.0275,0.040685053579317704
0.0333,0.044743745336962945
0.041,0.048802437094608186
0.0323,0.011787523298869465
0.0251,0.015846215056514706
0.0152,0.019904906814159948
0.0149,0.02396359857180519
0.0173,0.028022290329450444
0.0189,0.032080982087095686
0.0217,0.03613967384474093
0.0265,0.04019836560238617
0.0322,0.04425705736003141
0.0393,0.04831574911767665
0.0381,0.01130083532193793
0.0225,0.019418218837228413
0.0147,0.023476910594873668
0.0169,0.02753560235251891
0.0184,0.03159429411016415
0.021,0.03565298586780939
0.0255,0.03971167762545463
0.031,0.043770369383099875
0.0372,0.047829061140745116
0.0474,0.05188775289839036
-0.0739,-0.05215801648662251
-0.0712,-0.048099324728977266
-0.0674,-0.044040632971332025
-0.0631,-0.03998194121368678
-0.0582,-0.035923249456041535
-0.0529,-0.031864557698396294
-0.0456,-0.027805865940751053
-0.0331,-0.02374717418310581
-0.0169,-0.019688482425460563
-0.0029,-0.01562979066781532
0.0048,-0.01157109891017008
0.0106,-0.007512407152524839
0.0191,-0.0034537153948795973
-0.0595,-0.05264470446355404
-0.0704,-0.0485860127059088
-0.0668,-0.04452732094826356
-0.0626,-0.04046862919061831
-0.058,-0.03640993743297307
-0.0527,-0.03235124567532782
-0.0456,-0.028292553917682588
-0.033,-0.02423386216003734
-0.018,-0.020175170402392098
-0.004,-0.016116478644746857
0.0047,-0.012057786887101615
0.0106,-0.007999095129456374
0.0209,-0.0039404033718111325
-0.0507,-0.05313139244048558
-0.0631,-0.04907270068284034
-0.0666,-0.045014008925195095
-0.0625,-0.04095531716754985
-0.058,-0.036896625409904606
-0.0528,-0.03283793365225936
-0.0455,-0.02877924189461412
-0.0334,-0.024720550136968875
-0.0197,-0.020661858379323633
-0.0064,-0.016603166621678392
0.0037,-0.01254447486403315
