perfil,x_c,camber_pct,thickness_pct,yu,yl
ah79k132,0.9,0.7900856434343582,2.287932143898193,0.019340517153834547,-0.003538804285147385
ah79k132,0.95,0.6090835851156549,1.108830258477495,0.011634987143544023,0.0005466845587690731
ah79k132,0.98,0.33684522616356743,0.46561261304631124,0.00569651532686723,0.001040389196404118
ah79k135,0.02,0.4249071585475869,3.7485167269883304,0.02299165522041752,-0.014493512049465782
ah79k135,0.05,0.8786569972518707,6.012528280238574,0.03884921137371158,-0.021276071428674163
ah79k135,0.1,1.5578102742862412,8.573638842135248,0.05844629695353865,-0.02729009146781383
ah79k135,0.25,2.7101284302685555,12.49959902282593,0.0895992794168152,-0.03539671081144409
ah79k135,0.5,2.9867202367183343,13.11307236909214,0.09543256421264405,-0.03569815947827736
ah79k135,0.75,1.422473114710927,7.348810677455939,0.05096878453438897,-0.022519322240170427
ah79k135,0.9,0.6683325451335175,2.3216619088850248,0.018291634995760298,-0.004924984093089949
ah79k135,0.95,0.5229846760935244,1.121244812924525,0.010836070825557868,-0.0003763773036873815
ah79k135,0.98,0.29160105177712164,0.46843779718946665,0.005258199503718549,0.000573821531823883
ah79k143,0.02,0.3294494770569218,4.010489850743977,0.023346944024289103,-0.016757954483150667
ah79k143,0.05,0.6840515366223024,6.248026931410535,0.038080650023275694,-0.024399619290829646
ah79k143,0.1,1.2980196869623117,8.762834982778237,0.0567943717835143,-0.030833978044268063
ah79k143,0.25,2.531109572583618,13.006421849729005,0.0903432049744812,-0.03972101352280884
ah79k143,0.5,2.787824108830479,14.036677393557612,0.09806162805609285,-0.04230514587948327
ah79k143,0.75,1.1409365349098348,8.288019212264174,0.05284946141041923,-0.03003073071222253
ah79k143,0.9,0.5779846285643647,2.532548099396218,0.018442586782624736,-0.006882894211337443
ah79k143,0.95,0.5865174824522237,1.1800741818270724,0.011765545733657599,-3.519608461312554e-05
ah79k143,0.98,0.3676539065095722,0.48448246041566034,0.006098951367174024,0.0012541267630174202
ah81k144,0.02,0.43212285690896957,4.014596547821241,0.0243942113081959,-0.015751754170016508
ah81k144,0.05,0.9563697838511447,6.390333760869879,0.041515366642860846,-0.02238797096583795
ah81k144,0.1,1.7720801113989098,9.052478209225773,0.06298319216011797,-0.02754158993213977
ah81k144,0.25,3.4131785570338433,13.269734649011532,0.1004804588153961,-0.03221688767471924
ah81k144,0.5,4.201756131197238,14.075812638151792,0.11239662450273133,-0.028361501878786586
ah81k144,0.75,2.2323518813222893,7.619258036641032,0.06041980899642805,-0.01577277136998227
ah81k144,0.9,0.9349372978353362,2.3330559192691753,0.021014652574699238,-0.0023159066179925148
ah81k144,0.95,0.5807683834262254,1.1272880825411087,0.011444124246967797,0.00017124342155671094
ah81k144,0.98,0.2819761077345624,0.47459705995096496,0.005192746377100449,0.0004467757775907993
ah88k130,0.02,0.5489426845160764,3.286598726395426,0.021922420477137893,-0.010943566786816366
ah88k130,0.05,1.0661678146286226,5.242914233352628,0.036876249313049364,-0.01555289302047691
ah88k130,0.1,1.8015785605710661,7.506015318509383,0.05554586219825758,-0.01951429098683625
ah88k130,0.25,3.1787057078631586,11.466007437465821,0.08911709426596069,-0.025542980108697516
ah88k130,0.5,3.9288088026343164,12.842127070273893,0.10349872337771263,-0.024922547325026304
ah88k130,0.75,2.8305629199514004,7.7843531927625715,0.06722739516332686,-0.010616136764298853
ah88k130,0.9,1.5151373767113112,2.276092420401282,0.026531835869119523,0.0037709116651067002
ah88k130,0.95,0.9055831985334621,0.8925696432181295,0.013518680201425269,0.004592983769243974
ah88k130,0.98,0.41366224799864565,0.2958139038417042,0.0056156919991949775,0.0026575529607779356
ah88k136,0.02,0.41707059220173215,3.8457640387582743,0.023399526115808693,-0.01505811427177405
ah88k136,0.05,0.8361503983605915,5.984707597862684,0.038285041972919334,-0.021562034005707505
ah88k136,0.1,1.5421718955420602,8.375290881485899,0.0572981733628501,-0.026454735452008892
ah88k136,0.25,2.8306280252755736,12.273152930723876,0.08967204490637512,-0.03305948440086365
ah88k136,0.5,2.9739060158651114,13.437971226998007,0.09692891629364116,-0.03745079597633893
ah88k136,0.75,0.9712733703997223,8.357206195244816,0.0514987646802213,-0.03207329727222685
ah88k136,0.9,-0.1672667008909658,2.967327696567268,0.013163971473926681,-0.016509305491745997
ah88k136,0.95,-0.0054622842413241425,1.5856218220107152,0.007873486267640334,-0.007982731952466817
ah88k136,0.98,0.0658817823420571,0.7148645274135959,0.004233140460488551,-0.0029155048136474087
ah93k130,0.02,0.4939431398691953,3.8687827417379155,0.02428334510738153,-0.014404482309997623
