perfil,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,upper_kappa_rms_interior,upper_kappa_abs_p95_interior,upper_kappa_abs_p99_interior,upper_kappa_abs_max_interior,upper_x_kappa_abs_max_interior,upper_kappa_total_variation_interior,upper_d2y_rms_interior,upper_curvature_sign_threshold,upper_curvature_inversions_interior,lower_kappa_rms_interior,lower_kappa_abs_p95_interior,lower_kappa_abs_p99_interior,lower_kappa_abs_max_interior,lower_x_kappa_abs_max_interior,lower_kappa_total_variation_interior,lower_d2y_rms_interior,lower_curvature_sign_threshold,lower_curvature_inversions_interior,t_max,t_max_pct,x_t_max,camber_abs_max,camber_abs_max_pct,x_camber_abs_max,min_thickness,yu_x02,yl_x02,thickness_x02,thickness_pct_x02,camber_x02,camber_pct_x02,yu_x05,yl_x05,thickness_x05,thickness_pct_x05,camber_x05,camber_pct_x05,yu_x10,yl_x10,thickness_x10,thickness_pct_x10,camber_x10,camber_pct_x10,yu_x25,yl_x25,thickness_x25,thickness_pct_x25,camber_x25,camber_pct_x25,yu_x50,yl_x50,thickness_x50,thickness_pct_x50,camber_x50,camber_pct_x50,yu_x75,yl_x75,thickness_x75,thickness_pct_x75,camber_x75,camber_pct_x75,yu_x90,yl_x90,thickness_x90,thickness_pct_x90,camber_x90,camber_pct_x90,yu_x95,yl_x95,thickness_x95,thickness_pct_x95,camber_x95,camber_pct_x95,yu_x98,yl_x98,thickness_x98,thickness_pct_x98,camber_x98,camber_pct_x98,CL,CD,CM
2032c,0.1581959608,0.5258894021,-0.0520598893,0.5747885601,-0.0011907997,0.3545173484,0.1794280464,-0.0514495151,0.1297256723,0.0203739288,0.2405027382,0.0099169207,0.1834549132,0.0994410562,1.4764019411505738,3.552020717445337,3.661380927058111,4.386900032381602,0.02,7.155621511128029,2.101790708531175,0.07104041434890675,1,0.8649328900245326,0.6878062737160477,4.6013606361200825,8.08135596721858,0.02,9.95966967478184,0.8738203660065783,0.013756125474320955,2,0.07932137178573928,7.932137178573928,0.1775,0.06959977269770658,6.959977269770658,0.363,0.0,0.027299844209084927,-0.00434568601394581,0.03164553022303074,3.164553022303074,0.011477079097569558,1.1477079097569558,0.05055918931569686,-0.0013950841406085055,0.05195427345630537,5.195427345630537,0.024582052587544177,2.458205258754418,0.07788673725903104,0.00687387384554484,0.0710128634134862,7.10128634134862,0.042380305552287945,4.238030555228795,0.10396771023537597,0.02847285915653687,0.0754948510788391,7.5494851078839105,0.06622028469595642,6.622028469595643,0.09013995819023567,0.039727759034788035,0.05041219915544763,5.0412199155447635,0.06493385861251186,6.493385861251186,0.05070268255277952,0.025737849158920773,0.02496483339385875,2.496483339385875,0.038220265855850144,3.8220265855850144,0.021742618066686065,0.011607921970964195,0.01013469609572187,1.013469609572187,0.016675270018825128,1.6675270018825128,0.01049651375818755,0.005677743937903045,0.004818769820284505,0.4818769820284505,0.008087128848045298,0.8087128848045297,0.003909894579095519,0.0021398688170678457,0.0017700257620276729,0.1770025762027673,0.003024881698081682,0.3024881698081682,1.342,0.01667,-0.1241
a18,0.127857145,0.2076476049,0.1151057592,0.2919312051,0.1028585817,0.2565603902,0.2235192563,-0.1056645387,-0.0076146008,-0.0083740416,0.0463324506,0.0381648739,0.0817200189,0.0629348897,1.0901758421655965,2.162308235468531,4.8707669221915015,7.671799334864643,0.02,8.175738973898978,1.31962400905763,0.043246164709370614,0,1.2485397089114059,2.0471495659589514,6.828088559899167,11.065476636038069,0.02,11.649052529642798,1.2967247089080551,0.04094299131917903,2,0.07131135228981318,7.131135228981318,0.2435,0.038778652316495105,3.8778652316495106,0.482,0.0,0.01891324203058473,-0.013092508544593694,0.032005750575178425,3.2005750575178427,0.0029103667429955177,0.29103667429955177,0.031086395662963673,-0.016907838696777477,0.04799423435974115,4.799423435974115,0.007089278483093098,0.7089278483093098,0.044751394051659156,-0.01677747366704106,0.06152886771870021,6.152886771870021,0.013986960192309049,1.3986960192309048,0.0652022030310608,-0.00609744146963196,0.07129964450069276,7.129964450069276,0.029552380780714416,2.955238078071442,0.06764312508857498,0.009807871332923889,0.057835253755651087,5.783525375565109,0.038725498210749436,3.8725498210749434,0.04434951855437647,0.012423951828711779,0.0319255667256647,3.19255667256647,0.028386735191544124,2.8386735191544124,0.021270948349409916,0.0063390946800111455,0.014931853669398771,1.4931853669398771,0.01380502151471053,1.380502151471053,0.011093860417202247,0.0032406745746149023,0.007853185842587346,0.7853185842587346,0.007167267495908574,0.7167267495908575,0.004483392856171567,0.0012836234290565078,0.0031997694271150593,0.31997694271150595,0.0028835081426140372,0.28835081426140374,1.161,0.02215,-0.0999
a18sm,0.1333383349,0.1838026549,0.1589580571,0.2322534935,0.1578608954,0.2209657468,0.2382460768,-0.1081593377,0.0046739877,-0.0403964053,0.0938477755,-0.0100171803,0.1063401531,0.0515668515,1.1046965267093103,2.010688393990149,5.160172373323992,8.283104719951028,0.02,8.333843886652918,1.3363950721514035,0.04021376787980298,0,1.2516028605599594,1.9161879299798954,6.913251767979725,11.3668209705133,0.02,12.35910019045574,1.2985545885493202,0.038323758599597905,2,0.07132786773223586,7.132786773223586,0.2505,0.0385325053776405,3.85325053776405,0.481,0.0,0.019260115704632576,-0.013237646258854948,0.032497761963487526,3.2497761963487526,0.0030112347228888137,0.30112347228888137,0.03102480195557922,-0.01687843489804752,0.04790323685362674,4.790323685362674,0.007073183528765851,0.7073183528765851,0.04417516845062795,-0.016631754735470277,0.06080692318609823,6.080692318609823,0.013771706857578838,1.3771706857578838,0.06493521361550904,-0.006392573228704835,0.07132778684421387,7.132778684421387,0.029271320193402103,2.92713201934021,0.06738257497803744,0.009558338479129458,0.057824236498907985,5.782423649890799,0.03847045672858345,3.847045672858345,0.04429333268546951,0.011928229251747356,0.032365103433722155,3.2365103433722155,0.028110780968608435,2.8110780968608435,0.021252962992117184,0.0062057112054541026,0.015047251786663081,1.504725178666308,0.013729337098785644,1.3729337098785643,0.0112945747717736,0.0030450618284142378,0.008249512943359362,0.8249512943359362,0.007169818300093919,0.7169818300093919,0.00467109086657107,0.0011319770331606898,0.0035391138334103806,0.35391138334103805,0.00290153394986588,0.290153394986588,1.0954,0.01651,-0.1043
a63a108c,0.1758499382,0.0204400842,0.2433597257,-0.0561627022,0.21745248,0.0612388397,0.0282419498,-0.1442573971,0.0150263749,-0.2582639817,0.1047857629,-0.2399976252,0.0295697562,-0.0892222816,1.5719626925349925,2.036178700007246,8.939403002872753,14.340493896464828,0.02,15.600720967190622,1.8126052686509229,0.04072357400014492,1,1.3280116711050676,1.264182737439958,7.645544086997985,13.159891507104891,0.02,15.44052717047092,1.445827132243578,0.025283654748799157,2,0.0765777346371008,7.65777346371008,0.2975,0.004187678009398638,0.4187678009398638,0.1375,0.0,0.022082194665186492,-0.01768077914971535,0.03976297381490184,3.976297381490184,0.002200707757735572,0.2200707757735572,0.030024782584752698,-0.023417546479541987,0.053442329064294684,5.344232906429468,0.0033036180526053553,0.33036180526053555,0.03531794269165122,-0.027185441212607644,0.06250338390425886,6.250338390425886,0.004066250739521788,0.4066250739521788,0.04155002573669129,-0.03409591001158447,0.07564593574827576,7.564593574827576,0.0037270578625534095,0.37270578625534095,0.03581437550672356,-0.029522325383402995,0.06533670089012655,6.533670089012656,0.003146025061660283,0.3146025061660283,0.019935332243760838,-0.015417755625413454,0.03535308786917429,3.5353087869174296,0.002258788309173692,0.2258788309173692,0.005462914867722457,-0.0056299330256847436,0.011092847893407202,1.1092847893407203,-8.350907898114308e-05,-0.008350907898114308,0.002023345609956449,-0.003209138402092628,0.005232484012049077,0.5232484012049077,-0.0005928963960680897,-0.05928963960680897,0.0006505166914282883,-0.0015273424775962639,0.002177859169024552,0.2177859169024552,-0.0004384128930839878,-0.04384128930839878,0.6736,0.01661,0.0014
ag03,0.1291820577,0.1726951382,0.0748575889,0.1826857294,0.0667181605,0.1349295472,0.0922747635,-0.0781334933,-0.0066970086,-0.0491873627,0.0003668526,-0.0346812239,-0.0091345687,-0.0189040883,1.1793264632719194,2.4848008140937274,5.65159338291759,8.73775021866728,0.02,9.058294147504188,1.3930832246341653,0.04969601628187455,1,0.8520756033074232,1.204012470838092,4.799799517000743,8.187866857007712,0.02,8.335323679256177,0.8740865690223716,0.02408024941676184,0,0.06210402060615796,6.210402060615796,0.244,0.019560990728888866,1.9560990728888865,0.3295,0.0,0.018517292245838438,-0.009730973440200581,0.02824826568603902,2.824826568603902,0.004393159402818928,0.4393159402818928,0.029258145226570657,-0.012850620719303004,0.042108765945873664,4.210876594587367,0.008203762253633826,0.8203762253633826,0.03983234717419492,-0.013881359962554077,0.053713707136749,5.3713707136749,0.012975493605820421,1.297549360582042,0.05008790169332885,-0.012007451658544919,0.06209535335187377,6.209535335187377,0.019040225017391964,1.9040225017391963,0.043335457618206785,-0.007969970636338336,0.05130542825454512,5.130542825454512,0.017682743490934225,1.7682743490934225,0.02415884797376269,-0.004010750645013104,0.02816959861877579,2.8169598618775793,0.010074048664374793,1.0074048664374793,0.010072488761425248,-0.0015891144260742952,0.011661603187499543,1.1661603187499543,0.004241687167675477,0.4241687167675477,0.004950799438937145,-0.0008323460144732498,0.005783145453410395,0.5783145453410395,0.0020592267122319474,0.20592267122319474,0.0019160213057134482,-0.00035497342020119016,0.0022709947259146384,0.22709947259146385,0.000780523942756129,0.0780523942756129,0.8446,0.01361,-0.0282
ag04,0.1205649429,0.1688141442,0.0652997043,0.1765423946,0.057438773,0.1261982005,0.0826627503,-0.0902442849,-0.0331945064,-0.0488985581,-0.0011489425,-0.0172661734,0.0004367704,-0.0139483085,1.1256187321134294,2.3890500496492186,5.3463567504327445,8.311624738281687,0.02,8.652614314858123,1.3084281264102244,0.04778100099298437,1,0.9724051995314623,1.5861668872923005,5.323553549207134,8.851004959279814,0.02,9.164917384852867,1.0152221479105012,0.03172333774584601,2,0.0640344016523937,6.4034401652393695,0.217,0.017235584503686466,1.7235584503686465,0.40700000000000003,0.0,0.017393550168817006,-0.011615981249557629,0.029009531418374635,2.9009531418374634,0.0028887844596296886,0.28887844596296886,0.027656197473422378,-0.016046886807224853,0.04370308428064723,4.370308428064723,0.005804655333098763,0.5804655333098763,0.037841118159150845,-0.01837700091747491,0.05621811907662576,5.621811907662575,0.009732058620837968,0.9732058620837968,0.047497866590011595,-0.016164081199502564,0.06366194778951416,6.3661947789514155,0.015666892695254515,1.5666892695254515,0.040577028818397205,-0.00727098475280071,0.04784801357119792,4.784801357119791,0.016653022032798247,1.6653022032798246,0.02227191757499176,-0.0020307717467018017,0.024302689321693563,2.4302689321693562,0.01012057291414498,1.012057291414498,0.009198152500544548,-0.0008571594959978441,0.010055311996542391,1.005531199654239,0.004170496502273352,0.41704965022733526,0.004493188862521668,-0.0005207681669354454,0.005013957029457113,0.5013957029457113,0.0019862103477931116,0.19862103477931115,0.0017276512715832006,-0.0002455959181017238,0.0019732471896849245,0.19732471896849244,0.0007410276767407383,0.07410276767407384,0.8323,0.01383,-0.0297
ag08,0.1137196021,0.1627479683,0.0591149483,0.162072387,0.0613709176,0.1200390443,0.0921855139,-0.0918502204,-0.0082538374,-0.0602043609,0.0384408027,-0.0331684898,0.0099627398,-0.0098966716,1.0821175772242613,2.3061130865174757,5.12264611124225,8.003082907549636,0.02,8.23025520770973,1.2404847591644736,0.046122261730349515,1,1.002293277724945,1.4745211972250414,5.60398780794884,9.443053972812386,0.02,9.863786770517692,1.0375072944384753,0.029490423944500826,2,0.05803553050692283,5.803553050692283,0.202,0.017834160692486438,1.7834160692486438,0.40650000000000003,0.0,0.016456898694268234,-0.011446055549938359,0.027902954244206593,2.7902954244206595,0.0025054215721649377,0.25054215721649375,0.026241496177015145,-0.015123409614035717,0.041364905791050864,4.136490579105087,0.005559043281489714,0.5559043281489714,0.03596207192595971,-0.016262777332622873,0.05222484925858258,5.222484925858258,0.009849647296668419,0.9849647296668419,0.04486723398414001,-0.012422926402084353,0.057290160386224365,5.7290160386224365,0.01622215379102783,1.622215379102783,0.0384012176507143,-0.003995541029743379,0.04239675868045768,4.239675868045769,0.017202838310485462,1.7202838310485462,0.021953438526898413,-0.001088805397951924,0.023042243924850336,2.3042243924850334,0.010432316564473245,1.0432316564473245,0.009487196884403382,-0.00042759565835236336,0.009914792542755745,0.9914792542755745,0.004529800613025509,0.4529800613025509,0.004768969954551441,-0.0002874369595328119,0.005056406914084253,0.5056406914084253,0.0022407664975093145,0.22407664975093144,0.0018818289507279006,-0.0001557020136512382,0.0020375309643791387,0.20375309643791387,0.0008630634685383312,0.08630634685383312,0.8352,0.01449,-0.0314
ag09,0.1145794569,0.1450251918,0.0608108011,0.1359721724,0.0625261502,0.0962296738,0.076866276,-0.0899349733,0.0337670897,-0.0546049137,0.0508718251,-0.03954709,0.0188412325,-0.0084116138,1.0992639577480652,2.281415292300045,5.369160166095771,8.432182645164023,0.02,8.55666815365158,1.2492519332229362,0.0456283058460009,1,1.0299760877271353,1.2370415527151715,5.898422598879113,10.124214430382871,0.02,10.744580786817139,1.049124729220035,0.02474083105430343,2,0.04826772782336761,4.826772782336761,0.17400000000000002,0.01851137622827647,1.851137622827647,0.33,0.0,0.016296789828266593,-0.010574654751685321,0.026871444579951914,2.6871444579951915,0.002861067538290636,0.2861067538290636,0.025500959981999135,-0.012710344676993501,0.03821130465899264,3.821130465899264,0.006395307652502817,0.6395307652502816,0.03424429511699498,-0.011529611932555433,0.04577390704955041,4.57739070495504,0.011357341592219773,1.1357341592219774,0.041430842361914064,-0.005512618096014403,0.046943460457928465,4.694346045792846,0.01795911213294983,1.795911213294983,0.03429728990143417,-0.0009807803483266096,0.03527807024976078,3.5278070249760782,0.01665825477655378,1.665825477655378,0.018852708945805464,-0.0003221308443393472,0.019174839790144813,1.9174839790144813,0.009265289050733058,0.9265289050733058,0.007889373923976754,-9.580448638504698e-05,0.0079851784103618,0.7985178410361801,0.0038967847187958535,0.3896784718795854,0.0039498217986873654,-0.00014196496387700462,0.00409178676256437,0.409178676256437,0.0019039284174051803,0.19039284174051804,0.001562063821076038,-0.00011124997835424128,0.0016733137994302792,0.1673313799430279,0.0007254069213608983,0.07254069213608984,0.8234,0.01503,-0.0261
ag10,0.1217765552,0.1184664954,0.0815396224,0.0830524043,0.0843953427,0.0733816792,0.0772893678,-0.0997209449,0.0513286548,-0.0942491454,0.113037221,-0.0977829147,0.0509457344,-0.0211059309,1.1626220797305968,2.2587742990060904,5.941728613334664,9.417081986097466,0.02,9.43003948948793,1.315320353272574,0.04517548598012181,0,1.1200953250468726,1.190238670141417,6.449824006198164,11.207623184994903,0.02,12.515124338169693,1.1423321259204386,0.023804773402828338,4,0.046449181623456196,4.644918162345619,0.153,0.016657859395677568,1.6657859395677568,0.3245,0.0,0.016795926457124074,-0.011541214072853386,0.02833714052997746,2.8337140529977463,0.002627356192135344,0.2627356192135344,0.02542594474831803,-0.013602421628165473,0.039028366376483506,3.9028366376483508,0.005911761560076279,0.591176156007628,0.03302306670931449,-0.012111048700055263,0.045134115409369756,4.513411540936976,0.010456009004629615,1.0456009004629614,0.03828824427153625,-0.00582612109230652,0.04411436536384277,4.411436536384277,0.016231061589614865,1.6231061589614866,0.030384751458780983,-0.0007011241169915072,0.03108587557577249,3.1085875575772492,0.014841813670894738,1.484181367089474,0.01712520304566075,-0.0005694352078237135,0.017694638253484465,1.7694638253484465,0.00827788391891852,0.8277883918918519,0.007275991907153225,-0.00011895089754203332,0.007394942804695258,0.7394942804695258,0.0035785205048055957,0.35785205048055957,0.0037336114503734898,-0.0003138869006595365,0.0040474983510330265,0.40474983510330265,0.0017098622748569765,0.17098622748569764,0.001522655240135368,-0.00027114249427053676,0.0017937977344059048,0.17937977344059047,0.0006257563729324155,0.06257563729324155,,,
ag11,0.1464472001,0.1577692722,0.0941842189,0.1619393909,0.0799626662,0.1258540531,0.0934897194,-0.0756163867,0.054529749,-0.1155937784,0.0947663233,-0.0943446712,0.0351475283,-0.025759386,1.3039477737257665,2.6460891876039,6.5279272913709185,10.008530505826222,0.02,10.21825669516614,1.5683780543099293,0.052921783752078,1,0.8192324938037312,0.5737754368662152,4.742249895120122,8.660481376465983,0.02,10.120965851062511,0.8270361449595236,0.011475508737324305,6,0.057586725594421975,5.758672559442197,0.258,0.021861164506011048,2.1861164506011046,0.29,0.0,0.020426970110061258,-0.008550490362882272,0.028977460472943528,2.897746047294353,0.005938239873589493,0.5938239873589493,0.031334318422247764,-0.009827327531788882,0.041161645954036645,4.1161645954036645,0.010753495445229442,1.0753495445229442,0.041398360987134196,-0.008815158720642056,0.05021351970777625,5.0213519707776255,0.01629160113324607,1.629160113324607,0.05052086127339478,-0.007051595995321653,0.05757245726871643,5.757245726871643,0.021734632639036564,2.173463263903656,0.04304881532931531,-0.004513674643980128,0.04756248997329544,4.756248997329544,0.01926757034266759,1.926757034266759,0.02388929221196037,-0.0024149601531612847,0.026304252365121655,2.6304252365121656,0.010737166029399541,1.073716602939954,0.00992581794145994,-0.0008801742035842434,0.010805992145044184,1.0805992145044183,0.004522821868937848,0.45228218689378474,0.004909280596155392,-0.0006561927134580025,0.005565473309613394,0.5565473309613395,0.0021265439413486946,0.21265439413486945,0.0019192298113677726,-0.0003863654797162517,0.002305595291084024,0.2305595291084024,0.0007664321658257605,0.07664321658257606,0.8664,0.01428,-0.0292
