perfil,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,upper_kappa_rms_interior,upper_kappa_abs_p95_interior,upper_kappa_abs_p99_interior,upper_kappa_abs_max_interior,upper_x_kappa_abs_max_interior,upper_kappa_total_variation_interior,upper_d2y_rms_interior,upper_curvature_sign_threshold,upper_curvature_inversions_interior,lower_kappa_rms_interior,lower_kappa_abs_p95_interior,lower_kappa_abs_p99_interior,lower_kappa_abs_max_interior,lower_x_kappa_abs_max_interior,lower_kappa_total_variation_interior,lower_d2y_rms_interior,lower_curvature_sign_threshold,lower_curvature_inversions_interior,t_max,t_max_pct,x_t_max,camber_abs_max,camber_abs_max_pct,x_camber_abs_max,min_thickness,yu_x02,yl_x02,thickness_x02,thickness_pct_x02,camber_x02,camber_pct_x02,yu_x05,yl_x05,thickness_x05,thickness_pct_x05,camber_x05,camber_pct_x05,yu_x10,yl_x10,thickness_x10,thickness_pct_x10,camber_x10,camber_pct_x10,yu_x25,yl_x25,thickness_x25,thickness_pct_x25,camber_x25,camber_pct_x25,yu_x50,yl_x50,thickness_x50,thickness_pct_x50,camber_x50,camber_pct_x50,yu_x75,yl_x75,thickness_x75,thickness_pct_x75,camber_x75,camber_pct_x75,yu_x90,yl_x90,thickness_x90,thickness_pct_x90,camber_x90,camber_pct_x90,yu_x95,yl_x95,thickness_x95,thickness_pct_x95,camber_x95,camber_pct_x95,yu_x98,yl_x98,thickness_x98,thickness_pct_x98,camber_x98,camber_pct_x98,CL,CD,CM,curvature_inversions_total
ah88k136,0.1633256128,0.1988217946,0.4747356032,-0.2684172175,1.0653918059,-0.30260263,0.2718006782,-0.1142179011,-0.0653034408,-0.0648897348,-0.188114538,0.0239416385,-0.2944114267,-0.1302989091,1.4184772216476023,2.0193060232115756,4.69416761296153,8.136208049825976,0.02,18.635449582229057,1.7173882925514568,0.04038612046423151,2,1.1598703964738377,1.779712832141682,6.17338054762798,10.078208270141197,0.02,12.814749857477857,1.2591640675185927,0.03559425664283364,1,0.13499892731376972,13.499892731376972,0.459,0.029977581394765748,2.997758139476575,0.447,0.0,0.023399526115808693,-0.01505811427177405,0.038457640387582745,3.8457640387582743,0.004170705922017321,0.41707059220173215,0.038285041972919334,-0.021562034005707505,0.05984707597862684,5.984707597862684,0.008361503983605915,0.8361503983605915,0.0572981733628501,-0.026454735452008892,0.08375290881485899,8.375290881485899,0.015421718955420603,1.5421718955420602,0.08967204490637512,-0.03305948440086365,0.12273152930723877,12.273152930723876,0.028306280252755736,2.8306280252755736,0.09692891629364116,-0.03745079597633893,0.13437971226998008,13.437971226998007,0.029739060158651114,2.9739060158651114,0.0514987646802213,-0.03207329727222685,0.08357206195244815,8.357206195244816,0.009712733703997223,0.9712733703997223,0.013163971473926681,-0.016509305491745997,0.02967327696567268,2.967327696567268,-0.0016726670089096578,-0.1672667008909658,0.007873486267640334,-0.007982731952466817,0.015856218220107153,1.5856218220107152,-5.4622842413241425e-05,-0.0054622842413241425,0.004233140460488551,-0.0029155048136474087,0.007148645274135959,0.7148645274135959,0.000658817823420571,0.0658817823420571,1.0803,0.01371,-0.0772,3
ah79k143,0.1631382148,0.1982418818,0.4444868595,-0.1541513707,0.9369072667,-0.2690467208,0.3748571364,-0.1259714133,-0.0802438812,-0.1076669023,-0.1603318719,-0.007946408,-0.3711342886,0.1170281088,1.385230521433109,2.4300758730202037,4.801861417619299,8.25343086731404,0.02,17.403454214061217,1.6903931042679627,0.04860151746040407,2,1.3977538656855246,3.1905210772269212,6.381656107218717,10.389291830147148,0.02,15.942534816516533,1.5204082942546184,0.06381042154453842,1,0.14233760610537682,14.233760610537683,0.429,0.028284204492983953,2.8284204492983953,0.44,0.0,0.023346944024289103,-0.016757954483150667,0.04010489850743977,4.010489850743977,0.003294494770569218,0.3294494770569218,0.038080650023275694,-0.024399619290829646,0.062480269314105344,6.248026931410535,0.006840515366223024,0.6840515366223024,0.0567943717835143,-0.030833978044268063,0.08762834982778236,8.762834982778237,0.012980196869623118,1.2980196869623117,0.0903432049744812,-0.03972101352280884,0.13006421849729005,13.006421849729005,0.02531109572583618,2.531109572583618,0.09806162805609285,-0.04230514587948327,0.14036677393557612,14.036677393557612,0.02787824108830479,2.787824108830479,0.05284946141041923,-0.03003073071222253,0.08288019212264175,8.288019212264174,0.011409365349098349,1.1409365349098348,0.018442586782624736,-0.006882894211337443,0.02532548099396218,2.532548099396218,0.005779846285643647,0.5779846285643647,0.011765545733657599,-3.519608461312554e-05,0.011800741818270724,1.1800741818270724,0.005865174824522237,0.5865174824522237,0.006098951367174024,0.0012541267630174202,0.004844824604156603,0.48448246041566034,0.003676539065095722,0.3676539065095722,1.0936,0.01279,-0.0848,3
lrn1015,0.2944312369,0.2305612086,0.4469717576,0.0721670016,0.7823999781,-0.0635433411,0.3830079859,-0.1035664053,-0.0181202796,-0.189413094,0.0743827322,-0.2201227704,-0.0103338679,0.0605964627,1.7676801932293982,3.1530725075715402,8.071669329282404,10.944064424947818,0.02,16.745026434984656,2.9439693935981084,0.0630614501514308,2,1.0249258343435081,1.1331869737046507,5.368138741544488,9.515687293481264,0.02,11.367041620617293,1.0805652933102075,0.022663739474093014,1,0.15197077567914963,15.197077567914963,0.386,0.04688855129422274,4.688855129422274,0.436,0.0,0.03995842887763464,-0.013131206685189457,0.0530896355628241,5.308963556282411,0.013413611096222593,1.3413611096222593,0.06029262979796919,-0.01826480932395968,0.07855743912192886,7.855743912192886,0.021013910237004756,2.101391023700476,0.08086987360186944,-0.022564586788989566,0.103434460390859,10.3434460390859,0.029152643406439936,2.9152643406439935,0.11331506699308777,-0.029455398386169434,0.1427704653792572,14.27704653792572,0.04192983430345917,4.192983430345917,0.11912242622100329,-0.02689811076335474,0.14602053698435802,14.602053698435801,0.04611215772882427,4.611215772882427,0.06559352232638144,-0.011849438460937996,0.07744296078731944,7.744296078731944,0.02687204193272172,2.687204193272172,0.024631710551235877,0.0007335329455626652,0.023898177605673213,2.3898177605673214,0.012682621748399271,1.2682621748399272,0.014176030494518776,0.001733227193388037,0.012442803301130739,1.2442803301130738,0.007954628843953407,0.7954628843953407,0.006666992970365287,0.0010166890990486936,0.005650303871316594,0.5650303871316594,0.0038418410347069902,0.38418410347069903,1.1568,0.01461,-0.0906,3
a63a108c,0.1758499382,0.0204400842,0.2433597257,-0.0561627022,0.21745248,0.0612388397,0.0282419498,-0.1442573971,0.0150263749,-0.2582639817,0.1047857629,-0.2399976252,0.0295697562,-0.0892222816,1.5719626925349925,2.036178700007246,8.939403002872753,14.340493896464828,0.02,15.600720967190622,1.8126052686509229,0.04072357400014492,1,1.3280116711050676,1.264182737439958,7.645544086997985,13.159891507104891,0.02,15.44052717047092,1.445827132243578,0.025283654748799157,2,0.0765777346371008,7.65777346371008,0.2975,0.004187678009398638,0.4187678009398638,0.1375,0.0,0.022082194665186492,-0.01768077914971535,0.03976297381490184,3.976297381490184,0.002200707757735572,0.2200707757735572,0.030024782584752698,-0.023417546479541987,0.053442329064294684,5.344232906429468,0.0033036180526053553,0.33036180526053555,0.03531794269165122,-0.027185441212607644,0.06250338390425886,6.250338390425886,0.004066250739521788,0.4066250739521788,0.04155002573669129,-0.03409591001158447,0.07564593574827576,7.564593574827576,0.0037270578625534095,0.37270578625534095,0.03581437550672356,-0.029522325383402995,0.06533670089012655,6.533670089012656,0.003146025061660283,0.3146025061660283,0.019935332243760838,-0.015417755625413454,0.03535308786917429,3.5353087869174296,0.002258788309173692,0.2258788309173692,0.005462914867722457,-0.0056299330256847436,0.011092847893407202,1.1092847893407203,-8.350907898114308e-05,-0.008350907898114308,0.002023345609956449,-0.003209138402092628,0.005232484012049077,0.5232484012049077,-0.0005928963960680897,-0.05928963960680897,0.0006505166914282883,-0.0015273424775962639,0.002177859169024552,0.2177859169024552,-0.0004384128930839878,-0.04384128930839878,0.6736,0.01661,0.0014,3
as5048,0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,1.6292863040867063,3.4654972362123595,6.561100260288198,9.321118921504615,0.02,14.479777173897505,2.3505706721842556,0.06930994472424719,2,1.1518040288351266,2.2496913810507375,4.9156079654327565,7.640835060868058,0.02,9.187257037158059,1.4083855803871916,0.044993827621014754,1,0.17976690005324292,17.976690005324294,0.3955,0.012007504043955716,1.2007504043955717,0.211,0.0,0.031039036501370194,-0.019861295933821976,0.05090033243519217,5.090033243519216,0.005588870283774109,0.5588870283774109,0.049368228214532246,-0.03284405501335294,0.08221228322788518,8.221228322788518,0.008262086600589653,0.8262086600589653,0.0686098968570509,-0.04751434385636825,0.11612424071341915,11.612424071341914,0.01054777650034133,1.0547776500341328,0.09464534493818666,-0.07083488932747192,0.16548023426565858,16.54802342656586,0.011905227805357368,1.1905227805357368,0.09630464748287638,-0.07447066806945801,0.17077531555233438,17.07753155523344,0.010916989706709186,1.0916989706709186,0.05326836205625642,-0.03385202320640907,0.0871203852626655,8.71203852626655,0.009708169424923675,0.9708169424923675,0.026630903698607454,-0.010558256423576346,0.037189160122183804,3.71891601221838,0.008036323637515554,0.8036323637515554,0.01668334769490982,-0.004980218835602431,0.021663566530512247,2.1663566530512246,0.005851564429653694,0.5851564429653694,0.007946826875716078,-0.0019548312562425296,0.009901658131958608,0.9901658131958608,0.0029959978097367744,0.29959978097367745,0.8948,0.01398,-0.0472,3
ah79k132,0.1563583345,0.2806166749,0.3039986747,0.0740347352,0.7136592117,-0.1316125356,0.3364392604,-0.1132908439,-0.0344911976,-0.1035178568,-0.0680255082,-0.0497223509,-0.2177770546,0.0863083925,1.3103689410209636,2.3486239948888827,4.279473607251623,6.915855598528069,0.02,13.52989811201708,1.659359993470811,0.046972479897777655,2,1.2319764684536803,2.372493620239217,6.268998543099528,10.486504863354817,0.02,14.123917158913464,1.3069360175849118,0.047449872404784335,1,0.13180824930598867,13.180824930598867,0.41450000000000004,0.03661207468445149,3.661207468445149,0.4235,0.0,0.023649865074830786,-0.014508234947269192,0.038158100022099975,3.8158100022099974,0.004570815063780797,0.4570815063780797,0.040272374324566866,-0.020095122259906263,0.06036749658447313,6.036749658447313,0.010088626032330301,1.0088626032330301,0.061011857399167,-0.023815469968526896,0.0848273273676939,8.482732736769389,0.018598193715320052,1.8598193715320053,0.09400386582845766,-0.028008852329013068,0.12201271815747072,12.201271815747072,0.032997506749722294,3.2997506749722296,0.10016822419637601,-0.028724584674018457,0.12889280887039448,12.889280887039448,0.035721819761178775,3.5721819761178777,0.05321188660517871,-0.01937010864852656,0.07258199525370528,7.258199525370528,0.016920888978326075,1.6920888978326074,0.019340517153834547,-0.003538804285147385,0.022879321438981932,2.287932143898193,0.007900856434343581,0.7900856434343582,0.011634987143544023,0.0005466845587690731,0.01108830258477495,1.108830258477495,0.006090835851156548,0.6090835851156549,0.00569651532686723,0.001040389196404118,0.0046561261304631126,0.46561261304631124,0.003368452261635674,0.33684522616356743,1.0779,0.01228,-0.0827,3
ah63k127,0.1551049912,0.2263076765,0.3132638393,0.1080189211,0.6518782779,-0.0821077278,0.3503409955,-0.0877913191,-0.0482109292,-0.1044886839,-0.005146656,-0.1444805286,-0.0527928362,0.1009927697,1.261811329536397,2.26899841736416,4.761149919125514,7.852165238845806,0.02,13.52957793938501,1.5758622533800934,0.0453799683472832,2,0.9651603773197152,1.6657156868964567,4.651585838886347,7.977912628661151,0.02,10.199713362265685,1.0080930767015839,0.03331431373792913,1,0.1268753254517248,12.68753254517248,0.422,0.03786607783045199,3.786607783045199,0.456,0.0,0.022687345914051686,-0.011583334488785115,0.0342706804028368,3.42706804028368,0.005552005712633285,0.5552005712633286,0.03747310266184299,-0.016769145383224583,0.054242248045067575,5.424224804506758,0.010351978639309204,1.0351978639309205,0.055726035113984065,-0.021138561749092954,0.07686459686307702,7.686459686307702,0.017293736682445555,1.7293736682445555,0.0887008559396576,-0.026035629384054564,0.11473648532371217,11.473648532371216,0.03133261327780151,3.1332613277801515,0.09948194628509727,-0.024474139324528035,0.1239560856096253,12.39560856096253,0.037503903480284616,3.7503903480284615,0.0545794277424081,-0.010398902735248211,0.0649783304776563,6.4978330477656305,0.022090262503579945,2.2090262503579945,0.021176300015783075,0.0019489540029812848,0.01922734601280179,1.922734601280179,0.01156262700938218,1.156262700938218,0.012604662085435583,0.0028046872676022678,0.009799974817833314,0.9799974817833315,0.007704674676518926,0.7704674676518926,0.006039983978005681,0.0016420610663456904,0.004397922911659991,0.4397922911659991,0.003841022522175686,0.3841022522175686,1.0614,0.01301,-0.0904,3
as5046,0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,1.5096957497733756,3.122849570547146,6.35619153369876,9.179240494073486,0.02,13.345875205965736,2.086767277070192,0.06245699141094292,2,1.217483257168611,2.1549770751485253,5.470608993618942,8.632439332823791,0.02,10.237463354438367,1.4579714099444738,0.04309954150297051,1,0.1600401939557496,16.004019395574957,0.381,0.01007290155510708,1.007290155510708,0.1925,0.0,0.0279198638112141,-0.01979642572135575,0.047716289532569844,4.771628953256984,0.004061719044929175,0.4061719044929175,0.04467316598771323,-0.03163289920424777,0.07630606519196101,7.630606519196101,0.0065201333917327305,0.6520133391732731,0.062156698762203054,-0.04445770241880565,0.1066144011810087,10.66144011810087,0.008849498171698701,0.8849498171698701,0.08455326521121824,-0.06485782757160644,0.14941109278282466,14.941109278282466,0.009847718819805902,0.9847718819805902,0.08383339599788266,-0.06557195933734472,0.14940535533522736,14.940535533522736,0.009130718330268968,0.9130718330268968,0.0430006591014969,-0.02512315101735025,0.06812381011884715,6.812381011884715,0.008938754042073324,0.8938754042073325,0.019612245274602157,-0.0044576152156182965,0.024069860490220453,2.4069860490220454,0.007577315029491931,0.7577315029491931,0.011961563581141421,-0.0013374391106291508,0.013299002691770572,1.3299002691770572,0.005312062235256135,0.5312062235256135,0.005629477166975641,-0.0003541246998906425,0.0059836018668662835,0.5983601866866284,0.002637676233542499,0.2637676233542499,0.8921,0.01431,-0.0454,3
ah79k135,0.1531840264,0.2633385579,0.2926906544,0.0710307933,0.6721534625,-0.1100706123,0.3090700855,-0.1085499499,-0.0715221321,-0.1168972099,-0.0850409535,-0.0859404751,-0.2065926764,0.0585660213,1.2734573866593648,2.2730492687083954,4.409288552325516,7.143361075583543,0.02,13.219850431376932,1.6026956038032782,0.04546098537416791,2,1.1184752803413673,2.1400749855307755,5.503771934149779,9.207226509881888,0.02,12.248339481376668,1.2053972220334925,0.04280149971061551,1,0.1345939399355609,13.459393993556091,0.40700000000000003,0.03041588990569317,3.041588990569317,0.4365,0.0,0.02299165522041752,-0.014493512049465782,0.0374851672698833,3.7485167269883304,0.004249071585475869,0.4249071585475869,0.03884921137371158,-0.021276071428674163,0.06012528280238574,6.012528280238574,0.008786569972518707,0.8786569972518707,0.05844629695353865,-0.02729009146781383,0.08573638842135248,8.573638842135248,0.015578102742862412,1.5578102742862412,0.0895992794168152,-0.03539671081144409,0.12499599022825929,12.49959902282593,0.027101284302685553,2.7101284302685555,0.09543256421264405,-0.03569815947827736,0.1311307236909214,13.11307236909214,0.029867202367183345,2.9867202367183343,0.05096878453438897,-0.022519322240170427,0.07348810677455939,7.348810677455939,0.01422473114710927,1.422473114710927,0.018291634995760298,-0.004924984093089949,0.023216619088850247,2.3216619088850248,0.0066833254513351745,0.6683325451335175,0.010836070825557868,-0.0003763773036873815,0.01121244812924525,1.121244812924525,0.0052298467609352434,0.5229846760935244,0.005258199503718549,0.000573821531823883,0.004684377971894666,0.46843779718946665,0.0029160105177712162,0.29160105177712164,1.0437,0.01177,-0.0752,3
s1223,0.2887228062,0.3573008973,0.4944662351,0.0131090206,0.7394727737,-0.023867878,0.8863980473,-0.1647743471,0.1440983448,-0.1327800258,0.3464983707,0.1148325226,0.22006903,0.6057377337,1.9132723678386494,4.266711600059001,5.905754359336634,8.179258776901614,0.02,13.173115219074635,3.2166391643965424,0.08533423200118001,0,2.199789161731906,3.209178735980079,11.359003218520455,19.02225959457161,0.02,23.10817958577536,2.3284927250131524,0.06418357471960158,3,0.12128043581487709,12.12804358148771,0.20800000000000002,0.08627180882487882,8.627180882487883,0.5005000000000001,0.0,0.041198087138367694,-0.018157900232419713,0.05935598737078741,5.935598737078741,0.01152009345297399,1.152009345297399,0.06593147640075599,-0.019325908409955954,0.08525738481071193,8.525738481071194,0.023302783995400016,2.330278399540002,0.09385725595851649,-0.012630272463994417,0.10648752842251091,10.648752842251092,0.04061349174726103,4.061349174726104,0.13179607374082947,0.01243520941206665,0.11936086432876282,11.936086432876282,0.07211564157644806,7.211564157644807,0.12124110606211383,0.05130237856045029,0.06993872750166354,6.993872750166354,0.08627174231128207,8.627174231128206,0.08406515477826923,0.05674716988458064,0.027317984893688592,2.731798489368859,0.07040616233142494,7.040616233142494,0.05086827707432405,0.039473050091623225,0.011395226982700825,1.1395226982700826,0.04517066358297364,4.517066358297364,0.03258843049744352,0.0243961103574234,0.00819232014002012,0.819232014002012,0.028492270427433457,2.8492270427433457,0.01557617248431118,0.011110134587946017,0.0044660378963651635,0.44660378963651637,0.0133431535361286,1.33431535361286,1.8686,0.02405,-0.2705,3
as5045,0.1853140908,0.2492099699,0.1493560364,0.2856187023,0.2965291069,0.0021527538,0.2509108851,-0.1242458691,-0.1793686568,-0.1132936216,-0.2708916643,-0.1568624775,-0.0310549891,0.0385659251,1.4605294226377064,2.986550197549248,6.4190892760145415,9.401140303006928,0.02,13.129625002775848,1.9758910738649884,0.05973100395098496,2,1.175689287914744,2.034516423057914,5.042435451271964,8.036471499629446,0.02,9.700642321459265,1.3617479431436386,0.04069032846115828,1,0.15014946185315253,15.014946185315253,0.3775,0.009970108923618097,0.9970108923618097,0.2155,0.0,0.02661833355353826,-0.018042943623229956,0.04466127717676822,4.466127717676822,0.004287694965154153,0.4287694965154153,0.04233070751898517,-0.029107554773867825,0.071438262292853,7.143826229285299,0.006611576372558672,0.6611576372558672,0.05862889757692707,-0.04123078354810843,0.09985968112503549,9.98596811250355,0.00869905701440932,0.869905701440932,0.0800596510309204,-0.060216508254592904,0.1402761592855133,14.027615928551329,0.009921571388163748,0.9921571388163748,0.07924596803784133,-0.05976376243514005,0.13900973047298137,13.900973047298137,0.00974110280135064,0.9741102801350641,0.038343394891739865,-0.0196991466537509,0.05804254154549077,5.804254154549077,0.009322124118994482,0.9322124118994481,0.015904616902562736,-0.0009526455307053966,0.016857262433268135,1.6857262433268134,0.00747598568592867,0.747598568592867,0.00948483729865532,0.000767989871897394,0.008716847426757926,0.8716847426757925,0.0051264135852763576,0.5126413585276357,0.004438644872981991,0.0005917049458222676,0.0038469399271597233,0.3846939927159723,0.0025151749094021294,0.2515174909402129,0.8981,0.01416,-0.0476,3
ah81k144,0.1612374901,0.2907174224,0.2916822777,0.2154350562,0.6299068292,0.0026853112,0.2917707151,-0.121046595,-0.0519634705,-0.143197601,0.0183229104,-0.1663013885,-0.0768408444,0.0359188813,1.260922800731844,2.0053906584212475,4.3393025808311965,6.963796504267295,0.02,11.710724015672433,1.6433813841747391,0.040107813168424954,2,1.189460656850555,1.722824809618082,6.310193350442608,10.508728735026887,0.02,12.393101620966117,1.294750791609637,0.034456496192361644,1,0.14461963848087914,14.461963848087914,0.41200000000000003,0.042474169319398326,4.247416931939832,0.4575,0.0,0.0243942113081959,-0.015751754170016508,0.040145965478212406,4.014596547821241,0.004321228569089695,0.43212285690896957,0.041515366642860846,-0.02238797096583795,0.06390333760869879,6.390333760869879,0.009563697838511447,0.9563697838511447,0.06298319216011797,-0.02754158993213977,0.09052478209225774,9.052478209225773,0.017720801113989097,1.7720801113989098,0.1004804588153961,-0.03221688767471924,0.13269734649011533,13.269734649011532,0.034131785570338434,3.4131785570338433,0.11239662450273133,-0.028361501878786586,0.1407581263815179,14.075812638151792,0.04201756131197237,4.201756131197238,0.06041980899642805,-0.01577277136998227,0.07619258036641031,7.619258036641032,0.022323518813222892,2.2323518813222893,0.021014652574699238,-0.0023159066179925148,0.023330559192691752,2.3330559192691753,0.009349372978353362,0.9349372978353362,0.011444124246967797,0.00017124342155671094,0.011272880825411086,1.1272880825411087,0.005807683834262254,0.5807683834262254,0.005192746377100449,0.0004467757775907993,0.00474597059950965,0.47459705995096496,0.002819761077345624,0.2819761077345624,1.0026,0.02066,-0.0838,3
s4158,0.1740984092,0.2289868982,0.2507196666,0.1829217419,0.3649668936,0.2449646675,0.0689835506,-0.0971379846,-0.0267125144,-0.0932731225,0.0149659491,-0.0756129657,0.0084929194,-0.0372911262,1.3553962198726612,2.342820777934399,5.769535857388084,8.946393519162072,0.02,11.306466441077287,1.777600385419884,0.046856415558687976,1,0.9904456887644788,1.441826982462464,5.513127317178989,9.342829724713917,0.02,9.896712533919555,1.0411647727997935,0.028836539649249284,2,0.10847375411070276,10.847375411070276,0.35050000000000003,0.03746733261001132,3.7467332610011317,0.4655,0.0,0.025012974499278296,-0.01239860334709771,0.037411577846376005,3.7411577846376005,0.006307185576090293,0.6307185576090293,0.04019436011487461,-0.017085347913088484,0.05727970802796309,5.7279708027963085,0.011554506100893062,1.1554506100893063,0.057333681843237,-0.019962168482701808,0.0772958503259388,7.729585032593881,0.018685756680267597,1.8685756680267598,0.08403915267599488,-0.020608322482781983,0.10464747515877686,10.464747515877686,0.03171541509660645,3.1715415096606447,0.08828076021908521,-0.01368759314210687,0.10196835336119207,10.196835336119207,0.03729658353848917,3.729658353848917,0.052213288315897964,-0.00590743763509668,0.05812072595099464,5.8120725950994645,0.023152925340400643,2.315292534040064,0.015402117974933792,-0.002290800354711931,0.017692918329645722,1.7692918329645722,0.00655565881011093,0.655565881011093,0.005805931171275094,-0.0013512122459173276,0.007157143417192422,0.7157143417192422,0.0022273594626788834,0.22273594626788834,0.001776522242468017,-0.0006440462628316721,0.002420568505299689,0.2420568505299689,0.0005662379898181724,0.05662379898181724,1.0315,0.01105,-0.0743,3
s1091,0.1771790186,0.2211989817,0.1516233809,0.2592205651,0.1978492793,0.1724591609,0.3277203293,-0.0761824982,0.1746556751,-0.0916826858,0.3698221102,0.0206453339,0.1321393579,0.1179889944,1.4175794144009681,2.8384135554743635,6.521130485982859,9.709284675396427,0.02,11.054474195559077,1.8720205230847893,0.05676827110948727,0,1.0897614802952496,0.8066434925274204,5.900861917452183,10.964126157230114,0.02,13.747091163501398,1.0995789247005194,0.016132869850548407,3,0.05051114852719967,5.051114852719967,0.1455,0.06030677913353358,6.030677913353358,0.4465,0.0,0.02519963963294232,-0.00678999290646174,0.03198963253940406,3.198963253940406,0.00920482336324029,0.920482336324029,0.039680111798634135,-0.003709655695849162,0.0433897674944833,4.33897674944833,0.017985228051392486,1.7985228051392486,0.05449648927610079,0.005064359987025872,0.04943212928907492,4.943212928907492,0.02978042463156333,2.978042463156333,0.07379285620939637,0.026797854023629754,0.04699500218576661,4.699500218576661,0.05029535511651306,5.029535511651306,0.07343607430806665,0.04537337724207008,0.028062697065996567,2.8062697065996565,0.05940472577506836,5.940472577506836,0.047326273014077824,0.0261198652241335,0.021206407789944325,2.1206407789944324,0.03672306911910566,3.672306911910566,0.02454361162469286,0.0110846194794033,0.01345899214528956,1.345899214528956,0.01781411555204808,1.781411555204808,0.014013463010775627,0.005790700243899764,0.008222762766875863,0.8222762766875863,0.009902081627337696,0.9902081627337695,0.006140649117178457,0.0023565275031964647,0.003784121613981992,0.3784121613981992,0.004248588310187461,0.4248588310187461,1.2381,0.01432,-0.1184,3
mh45,0.1649089464,0.2133238708,0.1240618744,0.2144923787,0.1108900423,0.1208479171,-0.0100322623,-0.0951059567,-0.1169185334,-0.0564275618,-0.077913666,-0.0659429125,-0.0348701086,-0.0811023344,1.3942015845903641,2.872144298449664,6.355924325744508,9.509898476492001,0.02,10.816693819433203,1.7765382734938915,0.05744288596899328,1,0.9591225597689783,1.9334216161293944,4.687672325846917,7.537469613328894,0.02,8.109032306326272,1.0465164778826819,0.03866843232258789,2,0.09849638843146889,9.84963884314689,0.263,0.01710662289439864,1.710662289439864,0.35100000000000003,0.0,0.023552734954308915,-0.0134788921910405,0.03703162714534942,3.7031627145349417,0.0050369213816342075,0.5036921381634207,0.037174992315960456,-0.02101929755875905,0.0581942898747195,5.81942898747195,0.008077847378600704,0.8077847378600703,0.05085801176496826,-0.028101362758301295,0.07895937452326955,7.895937452326955,0.011378324503333481,1.1378324503333481,0.06545482849749756,-0.032962956741503895,0.09841778523900147,9.841778523900146,0.016245935877996835,1.6245935877996835,0.05509927258210153,-0.02475299422157909,0.07985226680368063,7.985226680368063,0.015173139180261221,1.5173139180261221,0.023267726182023173,-0.012790345196261552,0.03605807137828473,3.6058071378284726,0.005238690492880811,0.5238690492880811,0.004903468697849926,-0.005991513451777421,0.010894982149627346,1.0894982149627346,-0.0005440223769637479,-0.05440223769637479,0.0011957349660533733,-0.003406424813619254,0.0046021597796726274,0.46021597796726277,-0.0011053449237829402,-0.11053449237829402,9.637573209104722e-05,-0.00150478401647361,0.001601159748564657,0.1601159748564657,-0.0007042041421912814,-0.07042041421912813,0.7807,0.01192,-0.0067,3
fx67k170,0.1972121922,0.3402597793,0.3175179849,0.3288983922,0.6238068162,0.1313415488,0.2582878111,-0.0971639304,-0.0616190496,-0.1618754766,0.0192685208,-0.2225652553,-0.0404941527,0.0588994474,1.374917693019379,2.2655016661718257,4.742693758298203,7.243669860155492,0.02,10.650791310798798,1.9813876340457925,0.04531003332343651,2,0.9718048134933691,1.3190003514556579,4.714375338991822,8.21337477019872,0.02,10.034886906315414,1.0343984878491348,0.026380007029113157,1,0.17010415880837568,17.010415880837567,0.42,0.05023052559258521,5.023052559258521,0.4505,0.0,0.029577843926400782,-0.012979122633758373,0.04255696656015916,4.255696656015916,0.008299360646321204,0.8299360646321203,0.04979516170317369,-0.019256508232719426,0.06905166993589312,6.9051669935893125,0.015269326735227132,1.5269326735227133,0.0746142610801888,-0.025441050742716187,0.10005531182290499,10.005531182290499,0.024586605168736307,2.4586605168736306,0.11811147634746091,-0.03457608830402527,0.1526875646514862,15.26875646514862,0.04176769402171782,4.176769402171782,0.13248832066510355,-0.03332342496185767,0.16581174562696122,16.58117456269612,0.04958244785162294,4.958244785162294,0.07212500077668439,-0.015813741091190988,0.08793874186787538,8.793874186787539,0.0281556298427467,2.81556298427467,0.023754071354620085,-0.00046183629313193894,0.024215907647752024,2.4215907647752024,0.011646117530744073,1.1646117530744073,0.011702983005917225,0.001321952299909238,0.010381030706007988,1.0381030706007988,0.006512467652913231,0.6512467652913232,0.00488147098879988,0.0009217223854506339,0.003959748603349246,0.3959748603349246,0.002901596687125257,0.2901596687125257,,,,3
