  
       XFOIL         Version 6.99
  
 Calculated polar for: CST_OPTIMIZED                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.250 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5206   0.01589   0.00606  -0.1229   0.2669   0.1040
   0.250   0.5511   0.01578   0.00596  -0.1233   0.2612   0.1139
   0.500   0.5801   0.01569   0.00589  -0.1233   0.2558   0.1247
   0.750   0.6098   0.01569   0.00587  -0.1235   0.2506   0.1391
   1.000   0.6431   0.01582   0.00599  -0.1246   0.2453   0.1621
   1.250   0.6712   0.01488   0.00632  -0.1250   0.2405   0.6055
   1.500   0.6940   0.01432   0.00639  -0.1231   0.2362   1.0000
   1.750   0.7254   0.01469   0.00656  -0.1237   0.2318   1.0000
   2.000   0.7588   0.01513   0.00689  -0.1246   0.2276   1.0000
   2.250   0.7872   0.01537   0.00709  -0.1244   0.2234   1.0000
   2.500   0.8156   0.01564   0.00728  -0.1243   0.2191   1.0000
   2.750   0.8461   0.01602   0.00752  -0.1247   0.2150   1.0000
   3.000   0.8792   0.01656   0.00799  -0.1256   0.2114   1.0000
   3.250   0.9069   0.01684   0.00830  -0.1253   0.2079   1.0000
   3.500   0.9345   0.01714   0.00857  -0.1250   0.2042   1.0000
   3.750   0.9617   0.01744   0.00879  -0.1247   0.2007   1.0000
   4.000   0.9956   0.01817   0.00940  -0.1259   0.1966   1.0000
   4.250   1.0213   0.01843   0.00974  -0.1252   0.1939   1.0000
   4.500   1.0483   0.01878   0.01014  -0.1247   0.1906   1.0000
   4.750   1.0747   0.01911   0.01046  -0.1242   0.1873   1.0000
   5.000   1.1009   0.01943   0.01074  -0.1237   0.1843   1.0000
   5.250   1.1325   0.02024   0.01147  -0.1245   0.1807   1.0000
   5.500   1.1572   0.02055   0.01190  -0.1236   0.1781   1.0000
   5.750   1.1828   0.02096   0.01240  -0.1229   0.1750   1.0000
   6.000   1.2076   0.02130   0.01277  -0.1221   0.1719   1.0000
   6.250   1.2323   0.02161   0.01304  -0.1213   0.1691   1.0000
   6.500   1.2624   0.02254   0.01391  -0.1218   0.1658   1.0000
   6.750   1.2854   0.02292   0.01447  -0.1206   0.1635   1.0000
   7.000   1.3088   0.02336   0.01504  -0.1195   0.1604   1.0000
   7.250   1.3317   0.02369   0.01542  -0.1183   0.1573   1.0000
   7.500   1.3551   0.02400   0.01573  -0.1173   0.1547   1.0000
   7.750   1.3817   0.02476   0.01644  -0.1171   0.1520   1.0000
   8.000   1.4038   0.02544   0.01730  -0.1158   0.1494   1.0000
   8.250   1.4245   0.02589   0.01792  -0.1142   0.1462   1.0000
   8.500   1.4457   0.02627   0.01840  -0.1128   0.1434   1.0000
   8.750   1.4675   0.02659   0.01872  -0.1114   0.1409   1.0000
   9.000   1.4914   0.02725   0.01932  -0.1108   0.1382   1.0000
   9.250   1.5103   0.02801   0.02031  -0.1090   0.1355   1.0000
   9.500   1.5283   0.02859   0.02109  -0.1069   0.1325   1.0000
   9.750   1.5471   0.02896   0.02155  -0.1051   0.1297   1.0000
  10.000   1.5666   0.02919   0.02178  -0.1034   0.1272   1.0000
  10.250   1.5893   0.03020   0.02273  -0.1027   0.1243   1.0000
  10.500   1.6022   0.03074   0.02357  -0.0997   0.1219   1.0000
  10.750   1.6164   0.03129   0.02432  -0.0971   0.1189   1.0000
  11.000   1.6323   0.03164   0.02475  -0.0948   0.1162   1.0000
  11.250   1.6485   0.03189   0.02498  -0.0926   0.1139   1.0000
  11.500   1.6643   0.03293   0.02606  -0.0906   0.1111   1.0000
  11.750   1.6708   0.03367   0.02709  -0.0867   0.1087   1.0000
  12.000   1.6800   0.03432   0.02792  -0.0834   0.1060   1.0000
