alpha,CL_pred,CD_pred,CM_pred,CD_local_min,CM_local_min,CM_local_max,admissible,CL_CD_pred
6.0,1.0890008211135864,0.012133067473769188,-0.09818047285079956,0.011059000000000001,-0.1758,0.0021,True,89.75478158906866
