alpha,CL_pred,CD_pred,CM_pred,CD_local_min,CM_local_min,CM_local_max,admissible,CL_CD_pred
6.0,0.930425763130188,0.011428391560912132,-0.024025803431868553,0.011059000000000001,-0.1758,0.0021,True,81.41353559432366
